"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"HH5NSV24","journalArticle","2014","Mariano, Melise Oliveira; Esteves, Andrea Maculano; Frank, Miriam Kannebley; Caperuto, Luciana Chagas; Manconi, Mauro; Tufik, Sergio; Mello, Marco Tulio De","Changes in motor behavior during pregnancy in rats: the basis for a possible animal model of restless legs syndrome","Revista Brasileira de Ginecologia e Obstetrícia","","0100-7203","10.1590/SO100-720320140005105","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032014001000436&lang=pt","PURPOSE:Pregnant women have a 2-3 fold higher probability of developing restless legs syndrome (RLS – sleep-related movement disorders) than general population. This study aims to evaluate the behavior and locomotion of rats during pregnancy in order to verify if part of these animals exhibit some RLS-like features.METHODS:We used 14 female 80-day-old Wistar rats that weighed between 200 and 250 g. The rats were distributed into control (CTRL) and pregnant (PN) groups. After a baseline evaluation of their behavior and locomotor activity in an open-field environment, the PN group was inducted into pregnancy, and their behavior and locomotor activity were evaluated on days 3, 10 and 19 of pregnancy and in the post-lactation period in parallel with the CTRL group. The serum iron and transferrin levels in the CTRL and PN groups were analyzed in blood collected after euthanasia by decapitation.RESULTS:There were no significant differences in the total ambulation, grooming events, fecal boli or urine pools between the CTRL and PN groups. However, the PN group exhibited fewer rearing events, increased grooming time and reduced immobilization time than the CTRL group (ANOVA, p<0.05).CONCLUSION:These results suggest that pregnant rats show behavioral and locomotor alterations similar to those observed in animal models of RLS, demonstrating to be a possible animal model of this sleep disorder.","2014-10-03","2019-02-13 20:34:22","2019-02-13 20:34:22","","436-441","","10","36","","Revista Brasileira de Ginecologia e Obstetrícia","","","","","","","","en","","","SciELO Brasil","","http://www.scielo.org/","","","","","http://www.scielo.br/pdf/rbgo/v36n10/0100-7203-rbgo-0100-7203-2014-0005105.pdf","Pregnancy; Gravidez; Atividade motora; Motor activity; Ratos Wistar; Rats, Wistar; Restless legs syndrome; Síndrome das pernas inquietas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SP5RMS59","journalArticle","2014","Rodrigues, Marisa; Nina, Sofia; Matos, Lurdes","Como dormimos? Avaliação da qualidade do sono em cuidados de saúde primários","Revista Portuguesa de Medicina Geral e Familiar","","2182-5173","","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S2182-51732014000100004&lang=pt","Aim: Assessment of sleep quality in adult primary care patients Type of study: Cross-sectional study Place: Gil Eanes Family Health Unit - Unidade Local de Saúde do Alto Minho, EPE Population: Adult primary care patients Methods: We used the Pittsburgh Sleep Quality Index (PSQI). Good sleep quality was defined as a PSQI less or equal to 5 and poor sleep quality as a PSQI greater than 5. We also collected data on age, sex, marital status, schooling, profession, and professional status, a personal history of psychiatric problems and the use of sleep medication. The questionnaire was administered to a convenience sample of adult patients on the practice lists of the researchers. Patients with chronic illnesses, cognitive dysfunction, pregnant women, women up to 6 weeks postpartum, and illiterate patients were excluded from the study. Results: The study included 103 patients, of which 36,9% were men. Sleep problems were found in over half of the study sample (PSQI> 5 in 52,4% versus PSQI = 5 in 47,6%). There were significant associations found between sleeping quality and sex, age, education and professional status. Conclusions: Sleep disorders are common in primary care patients and family physicians are well placed to diagnose and treat them. The PSQI is a good instrument for assessing sleep quality.","2014-02","2019-02-13 20:34:23","2019-02-13 20:34:23","","16-22","","1","30","","Revista Portuguesa de Medicina Geral e Familiar","","","","","","","","pt","","","SciELO Portugal","","http://www.scielo.org/","","","","","http://www.scielo.mec.pt/pdf/rpmgf/v30n1/v30n1a04.pdf","Cuidados de Saúde Primários; Primary Care; Qualidade do Sono; Sleep Quality","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VMDDZXHL","journalArticle","2013","Figueiredo, Bárbara; Dias, Cláudia C.; Brandão, Sónia; Canário, Catarina; Nunes-Costa, Rui","Amamentação e depressão pós-parto: revisão do estado de arte","Jornal de Pediatria","","0021-7557","10.1016/j.jped.2012.12.002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572013000400003&lang=pt","OBJECTIVE: To review the literature on the association between breastfeeding and postpartum depression. SOURCES: A review of literature found on MEDLINE/ PubMed database. SUMMARY OF FINDINGS: The literature consistently shows that breastfeeding provides a wide range of benefits for both the child and the mother. The psychological benefits for the mother are still in need of further research. Some studies point out that pregnancy depression is one of the factors that may contribute to breastfeeding failure. Others studies also suggest an association between breastfeeding and postpartum depression; the direction of this association is still unclear. Breastfeeding can promote hormonal processes that protect mothers against postpartum depression by attenuating cortisol response to stress. It can also reduce the risk of postpartum depression, by helping the regulation of sleep and wake patterns for mother and child, improving mother's selfefficacy and her emotional involvement with the child, reducing the child's temperamental difficulties, and promoting a better interaction between mother and child. CONCLUSIONS: Studies demonstrate that breastfeeding can protect mothers from postpartum depression, and are starting to clarify which biological and psychological processes may explain this protection. However, there are still equivocal results in the literature that may be explained by the methodological limitations presented by some studies.","2013-08","2019-02-13 20:34:27","2019-02-13 20:34:27","","332-338","","4","89","","Jornal de Pediatria","","","","","","","","pt","","","SciELO Brasil","","http://www.scielo.org/","","","","; ","http://www.scielo.br/pdf/jped/v89n4/en_v89n4a03.pdf; http://www.scielo.br/pdf/jped/v89n4/v89n4a03.pdf","Postpartum depression; Amamentação; Breastfeeding; Depressão na gravidez; Depressão pós-parto; Hormones; Hormônios; Pregnancy depression","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBYF6SSH","journalArticle","2011","Pinho, Ana Paula Silveira; Nunes, Magda Lahorgue","Perfil epidemiológico e estratégias para o diagnóstico de SMSL em um país em desenvolvimento","Jornal de Pediatria","","0021-7557","10.1590/S0021-75572011000200006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572011000200006&lang=pt","OBJECTIVE: To describe the epidemiological profile, risk factors and best strategies for diagnosing sudden infant death syndrome (SIDS) in a developing country. METHODS: Population-based, case-control study with children born between January 1st, 2001, and December 31st, 2003, in Porto Alegre, southern Brazil, who were allocated into three groups: SIDS cases (33), explained death controls (192), and living controls (192). Children in the latter two groups were age- and sex-paired with SIDS cases. Families in which an infant had died at home within the first year of life were identified, and the information available on death certificates and autopsy reports was compared to confirm the diagnosis of SIDS. Explained death controls consisted of infants who had died at city hospitals, and living controls were selected in the same neighborhood as SIDS cases. All parents were interviewed to obtain information on children’s health and sleep habits. Multivariate analysis was performed to identify risk factors in the study population. RESULTS: The incidence of SIDS in the population assessed was 0.55/1,000 live births. The analysis revealed the following risk factors: ethnicity (characterized by self-reported black skin color), prematurity, low birth weight, adolescent mother, smoking during pregnancy, and family income of less than one minimum wage. Ninety-four percent of SIDS cases were misdiagnosed in the death certificate. CONCLUSIONS: Although SIDS was misdiagnosed in official death certificates, the epidemiological profile is similar to the literature, as well as risk factors, which could be reduced with preventive campaigns. Investigating SIDS in developing countries requires special strategies to avoid misdiagnosis.","2011-04","2019-02-13 20:34:31","2019-02-13 20:34:31","","115-122","","2","87","","Jornal de Pediatria","","","","","","","","pt","","","SciELO Brasil","","http://www.scielo.org/","","","","; ","http://www.scielo.br/pdf/jped/v87n2/en_v87n2a06.pdf; http://www.scielo.br/pdf/jped/v87n2/v87n2a06.pdf","epidemiology; epidemiologia; posição de decúbito ventral durante o sono; prone sleeping position; SIDS; SMSL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CU9F6L4F","journalArticle","2010","Fett, Carlos Alexandre; Fett, Waléria Christiane Rezende; Marchini, Júlio Sérgio; Ribeiro, Rosane Pilot Pessa","Estilo de vida e fatores de risco associados ao aumento da gordura corporal de mulheres","Ciência & Saúde Coletiva","","1413-8123","10.1590/S1413-81232010000100019","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232010000100019&lang=pt","The objectives were to describe the association between body mass index (BMI, kg/m²), body composition and risk factors to metabolic diseases; observe the prevalence of metabolic syndrome and list the characteristics of overweight and obese women. Voluntaries (n=50; BMI=31±6; age=36±11 years old), were evaluated regarding clinical examination, anthropometrics measurements, samples of blood and urine, resting energy expenditure and food register. Phases in which they become obese in descending order: adulthood, pregnancy, adolescence, over 40 years old and after marriage. The odds to have one or more obese family members were 316%. They were anxious (60%), depressives (12%), compulsives (34%) and had sleep disturbance (32%). The odds to dyslipidemia was 28%, to hypertension was 25% and to glucose over 100 mg/dL 35%. They were in caloric deficit, but, nitrogen balance was positive. The metabolic syndrome was present in 25% of these women and was positively correlated with body fat indicators and age. The obesity of these women seems to be multifactorial with a family influence that could be caused by genetics and environment contributions. The emotional/physical balance should be influenced on this process.","2010-01","2019-02-13 20:34:34","2019-02-13 20:34:34","","131-140","","1","15","","Ciência & Saúde Coletiva","","","","","","","","pt","","","SciELO Brasil","","http://www.scielo.org/","","","","","http://www.scielo.br/pdf/csc/v15n1/a19v15n1.pdf","Balanço nitrogenado; BMI; Emotional factors; Fatores emocionais; Gasto energético de repouso; IMC; Metabolic syndrome; Nitrogen balance; Resting energy expenditure; Síndrome metabólica","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LLIZGPGB","journalArticle","2010","Fett, Carlos Alexandre; Fett, Waléria Christiane Rezende; Marchini, Júlio Sérgio; Ribeiro, Rosane Pilot Pessa","Estilo de vida e fatores de risco associados ao aumento da gordura corporal de mulheres","Ciência & Saúde Coletiva","","1413-8123","10.1590/S1413-81232010000100019","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232010000100019&lang=pt","The objectives were to describe the association between body mass index (BMI, kg/m²), body composition and risk factors to metabolic diseases; observe the prevalence of metabolic syndrome and list the characteristics of overweight and obese women. Voluntaries (n=50; BMI=31±6; age=36±11 years old), were evaluated regarding clinical examination, anthropometrics measurements, samples of blood and urine, resting energy expenditure and food register. Phases in which they become obese in descending order: adulthood, pregnancy, adolescence, over 40 years old and after marriage. The odds to have one or more obese family members were 316%. They were anxious (60%), depressives (12%), compulsives (34%) and had sleep disturbance (32%). The odds to dyslipidemia was 28%, to hypertension was 25% and to glucose over 100 mg/dL 35%. They were in caloric deficit, but, nitrogen balance was positive. The metabolic syndrome was present in 25% of these women and was positively correlated with body fat indicators and age. The obesity of these women seems to be multifactorial with a family influence that could be caused by genetics and environment contributions. The emotional/physical balance should be influenced on this process.","2010-01","2019-02-13 20:34:37","2019-02-13 20:34:37","","131-140","","1","15","","Ciência & Saúde Coletiva","","","","","","","","pt","","","SciELO Saúde Pública","","http://www.scielo.org/","","","","","http://www.scielosp.org/pdf/csc/v15n1/a19v15n1.pdf","Balanço nitrogenado; BMI; Emotional factors; Fatores emocionais; Gasto energético de repouso; IMC; Metabolic syndrome; Nitrogen balance; Resting energy expenditure; Síndrome metabólica","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"25G282RD","journalArticle","2010","Lopes, Eliane Rozales; Jansen, Karen; Quevedo, Luciana de Ávila; Vanila, Russélia Godoy; Silva, Ricardo Azevedo da; Pinheiro, Ricardo Tavares","Depressão pós-parto e alterações de sono aos 12 meses em bebês nascidos na zona urbana da cidade de Pelotas/RS","Jornal Brasileiro de Psiquiatria","","0047-2085","10.1590/S0047-20852010000200002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0047-20852010000200002&lang=pt","OBJECTIVE: Verify whether there is association between sleep disorders in babies at 12 months of age and postpartum depression in motherhood. METHODS:Cross sectional study. The sample was made up of women who had done their prenatal medical care at the National Health System (SUS), at the health basic units in Pelotas and who had their deliveries from June, 2006. The 12 month old babies from these women are also part of the sample. In order to assess depressive symptoms in the mothers, Edinburgh Postnatal Depression Scale was used and the following sleeping behaviors of the babies were investigated: hours of sleep per day, regularity of sleep and wake up time, disturbed sleep and night awakening. Poisson Regression was used for the analysis. RESULTS: 35.7% of the babies showed alterations in their sleeping patterns. After adjusting for the proposed hierarchal model, sleep alteration of the babies was still associated with the depressive symptoms of the mothers (p < 0,01). CONCLUSIONS: Health professionals should regularly investigate sleeping behaviors of babies and pay attention to mothers' mental health in order to identify problems early and offer support in the management of babies' sleep.","2010","2019-02-13 20:34:40","2019-02-13 20:34:40","","88-93","","2","59","","Jornal Brasileiro de Psiquiatria","","","","","","","","pt","","","SciELO Brasil","","http://www.scielo.org/","","","","","http://www.scielo.br/pdf/jbpsiq/v59n2/a02v59n2.pdf","child; criança; Depressão puerperal; distúrbios do sono; interação mãe-criança; interaction mother-child; Perinatal depression; sleep disorders","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TDZH3CE8","journalArticle","2010","Santos, Iná S.; Mota, Denise M.; Matijasevich, Alicia","","Revista de la Sociedad Boliviana de Pediatría","","1024-0675","","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1024-06752010000200007&lang=pt","Objective: To investigate the prevalence and factors associated with co-sleeping and nighttime waking among the children of the Pelotas 2004 cohort at 12 months of age. Methods: Ali children born in the city of Pelotas,RS,Brazil during 2004 were enrolled on a longitudinal study. Mothers were interviewed at delivery and once more at 12 months of age to obtain information on their sociodemographic and reproduetive characteristies and on their children's sleep and the environment in which their children sleep. Co-sleeping was defined as habitually sharing the bed with another person. Multivariate analysis was performed using Poisson regression. Results: The prevalence of co-sleeping at 12 monthswas 45.8% (95%CI 44.2-47.3). Co-sleeping was more common among mothers with low socioeconomic status, less education, younger mothers, mothers with more previous births and among children who wake at night. The prevalence of nighttime waking was 46.1% (95%CI 44.6-47.7). Nighttime waking was more common among boys and among the offspring of mothers who had had a greater number of previous pregnancies and of mothers who had been employed while pregnant. Conclusion: Co-sleeping and nighttime waking are common among this study population, indicating a need to continue follow-up in order to observe how long these habits persist through childhood and to investigate their consequences for child development and behavior.","2010","2019-02-13 20:34:42","2019-02-13 20:34:42","","114-123","","2","49","","Revista de la Sociedad Boliviana de Pediatría","","","","","","","","pt","","","SciELO Bolívia","","http://www.scielo.org/","","","","","http://www.scielo.org.bo/pdf/rbp/v49n2/a07.pdf","child; childhood; Sleep; Sono; criança; distúrbios do sono; sleep disorders; disorders; distúrbios; infância; waking","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"96URNAA2","journalArticle","2009","Vale, Nilton Bezerra do; Vale, Lúcio Flávio Bezerra do; Cruz, José Rômulo","O tempo e a anestesia obstétrica: da cosmologia caótica à cronobiologia","Revista Brasileira de Anestesiologia","","0034-7094","10.1590/S0034-70942009000500013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942009000500013&lang=pt","BACKGROUND AND OBJECTIVES: Temporal cycles (dark/light; birth/death; etc.), along with environmental conditions (synchronizers), influence labor physiology because of the presence of endogenous clocks (oscillators) that interact with social diuturnal clues. In this review, the most important cyclic anesthetic-obstetric parameters in parturient care are listed. CONTENTS: Chronobiological analysis of the main events in the obstetric pathophysiology of Mulier sapiens: I) Embryogenesis - risk of teratogenesis; II) From prematurity to post-didacticism: from eutocic labor to cervical cerclage; III) Night and labor: higher incidence of nocturnal labor (physiological facilitation) and daylight cesarean section (choice of the obstetrician); IV) The moon and labor - non-conclusive results; V) The night shift in obstetric anesthesia: riskier professional contingency; VI) Phases of cesarean section: removal of the fetus: UD stage (uterotomy - delivery) as brief as possible; effective correction of hypotension and valorize pre-anesthetic fasting; VII) circadian variation of dystocia: pain; uterine contraction; blood loss; hypertension (HTN); risk of allergy and asthma. In the nocturnal phase, the intensity of contraction and risk of hemorrhage, allergy, and asthma are greater. On the other hand, HTN in eclampsia does not show circadian variation; VIII) Obstetric chronopharmacology: local anesthetics, analgesics, hypnotics, general anesthetics, and neuromuscular blockers. Chronoenergy explains the matinal peak of opioid analgesia, vespertine of local anesthetic, and nocturnal of inhalational anesthetics. CONCLUSIONS: The chronobiological approach of labor anesthesia emphasizes the obstetric importance of circadian rhythmicity in labor humanization and safety.","2009-10","2019-02-13 20:34:45","2019-02-13 20:34:45","","624-647","","5","59","","Revista Brasileira de Anestesiologia","","","","","","","","pt","","","SciELO Brasil","","http://www.scielo.org/","","","","; ","http://www.scielo.br/pdf/rba/v59n5/en_v59n5a13.pdf; http://www.scielo.br/pdf/rba/v59n5/v59n5a13.pdf","ANESTESIA Obstétrica; ANESTHESIA, Obstetrics; CHRONOBIOLOGY; CIRURGIA, Obstétrica; CRONOBIOLOGIA; SURGERY, Obstetric","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6J7K9XCV","journalArticle","2009","Scherer, Lígia Maria; Borenstein, Miriam Süsskind; Padilha, Maria Itayra","Gestantes/puérperas com hiv/aids: conhecendo os déficits e os fatores que contribuem no engajamento para o autocuidado","Escola Anna Nery","","1414-8145","10.1590/S1414-81452009000200017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452009000200017&lang=pt","The objective of this qualitative, descriptive, exploratory study is to better understand the deficits of self-care among pregnant women/ mothers with newborns with HIV/AIDS and the factors that influence engagement with self-care. The study was carried out with ten pregnant women/mothers of newborns with HIV who use the Specialized Service for STD/Aids in Rio Grande do Sul, Brazil. The data was collected through a focus group and individual interviews, using a semi-structured script. After analyzing the data through content analysis, the following results were reached: the pregnant women/ mothers of newborns with HIV present deficits to self-care related to nutrition and feeding, water ingestion, sleep and rest, sexual life, leisure and recreation, and social interaction. They live so continuously with factors that contribute to engaging in self-care as factors that make this process difficult. Even with these difficulties, the pregnant women/ mothers of newborns have been able to survive into the isolation, the prejudice, receiving a support from their families and from the health care team, especially from nurses.","2009-06","2019-02-13 20:34:50","2019-02-13 20:34:50","","359-365","","2","13","","Escola Anna Nery","","","","","","","","pt","","","SciELO Brasil","","http://www.scielo.org/","","","","","http://www.scielo.br/pdf/ean/v13n2/v13n2a17.pdf","Acquired immunodeficiency syndrome; Autocuidado; Enfermagem; Enfermería; HIV-positive; Mujeres; Mulheres; Nursing; Self-care; Síndrome da Imunodeficiência Adquirida; Síndrome de inmunodeficiência adquirida; Soropositividade para AIDS; Soropositividade para VIH; Women","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IEYIBMWJ","journalArticle","2008","Santos, Iná S.; Mota, Denise M.; Matijasevich, Alicia","Epidemiologia do co-leito e do despertar noturno aos 12 meses de idade em uma coorte de nascimentos","Jornal de Pediatria","","0021-7557","10.1590/S0021-75572008000200005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572008000200005&lang=pt","OBJECTIVE: To investigate the prevalence and factors associated with co-sleeping and nighttime waking among the children of the Pelotas 2004 cohort at 12 months of age. METHODS: All children born in the city of Pelotas, RS, Brazil during 2004 were enrolled on a longitudinal study. Mothers were interviewed at delivery and once more at 12 months of age to obtain information on their sociodemographic and reproductive characteristics and on their children's sleep and the environment in which their children sleep. Co-sleeping was defined as habitually sharing the bed with another person. Multivariate analysis was performed using Poisson regression. RESULTS: The prevalence of co-sleeping at 12 months was 45.8% (95%CI 44.2-47.3). Co-sleeping was more common among mothers with low socioeconomic status, less education, younger mothers, mothers with more previous births and among children who wake at night. The prevalence of nighttime waking was 46.1% (95%CI 44.6-47.7). Nighttime waking was more common among boys and among the offspring of mothers who had had a greater number of previous pregnancies and of mothers who had been employed while pregnant. CONCLUSION: Co-sleeping and nighttime waking are common among this study population, indicating a need to continue follow-up in order to observe how long these habits persist through childhood and to investigate their consequences for child development and behavior.","2008-04","2019-02-13 20:34:54","2019-02-13 20:34:54","","114-122","","2","84","","Jornal de Pediatria","","","","","","","","pt","","","SciELO Brasil","","http://www.scielo.org/","","","","; ","http://www.scielo.br/pdf/jped/v84n2/en_v84n2a05.pdf; http://www.scielo.br/pdf/jped/v84n2/v84n2a05.pdf","child; childhood; Sleep; Sono; criança; distúrbios do sono; sleep disorders; disorders; distúrbios; infância; waking","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZH5WWIV7","journalArticle","2008","Barbetta, Naraí Lopez; Panhoca, Ivone; Zanolli, Maria de Lurdes","Gêmeos monozigóticos: revelações do discurso familiar","Revista da Sociedade Brasileira de Fonoaudiologia","","1516-8034","10.1590/S1516-80342008000300011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-80342008000300011&lang=pt","PURPOSE: Families with monozygotic twin children have some typical practices which begin in early pregnancy and persist during the childhood, including wearing the same clothes and colors, choosing phonetically similar names and offering the same food and sleeping patterns. The purpose of this study was to follow-up, prospectively, one family with identical twins, analyzing the influence of assumptions and social practices expressed in their discourse on the language development and the construction process of each child's identity, from the diagnosis of monozygotic twin pregnancy. METHODS: The study is based on the naturalist/observational approach, the historic-cultural perspective and the indiciary paradigm. Eight interviews were video recorded every three months since the diagnosis of identical twin pregnancy in one family, and information regarding the following categories were analyzed: the announcement of pregnancy, choice of names, clothes, family interaction, general routine, language and identity of each child. RESULTS: All analyzed categories were referred by the family during the interviews, and revealed their difficulty in assimilating the presence of two different children, who end up being seen as one child. CONCLUSION: The social aspects that come along with the similarities of monozygotic twins are remarkable enough to overcome and change its influence on these children's processes of language and identity development. The Speech-Language Pathology has an important role to support these families in the context of their beliefs and values, so that the intervention, when necessary, is effective.","2008","2019-02-13 20:34:59","2019-02-13 20:34:59","","267-271","","3","13","","Revista da Sociedade Brasileira de Fonoaudiologia","","","","","","","","pt","","","SciELO Brasil","","http://www.scielo.org/","","","","","http://www.scielo.br/pdf/rsbf/v13n3/a11v13n3.pdf","Child guidance; Family relations; Gemelaridade monozigótica; Hábitos; Habits; Language; Linguagem; Orientação infantil; Relações familiares; Social values; Twinning, monozygotic; Valores sociais","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"URUIVLPD","journalArticle","2007","Barbosa, VC; Formiga, CKMR; Linhares, MBM","Avaliação das variáveis clínicas e neurocomportamentais de recém-nascidos pré-termo","Brazilian Journal of Physical Therapy","","1413-3555","10.1590/S1413-35552007000400006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552007000400006&lang=pt","OBJECTIVE: To assess the clinical and neurobehavioral variables for the development of preterm newborns. METHOD: This was a cross-sectional study with a sample of twenty-one preterm newborns of both genders and mean gestational and chronological ages of 32 weeks (± 1.7) and 27 days (± 15.2), respectively, who were assessed while still in hospital. The medical files were used to collect data on the gestation, delivery, complications developed and on the Neonatal Medical Index (NMI). The newborns were evaluated using the Neurobehavioral Assessment of the Preterm Infant (NAPI) in seven categories: scarf sign, motor development and vigor, popliteal angle, alertness and orientation, irritability, cry quality and percent asleep. The data were analyzed using SPSS® statistical software based on descriptive statistics (frequencies, means and standard deviations), Student's t test for comparison of groups (study sample versus normative NAPI sample) and Spearman's correlation test (clinical variables and NAPI categories). RESULTS: The preterm newborns' performance was statistically significantly different from the normative NAPI group in relation to the variables of scarf sign, motor development and vigor and cry quality. The NMI correlated negatively with scarf sign (r= -0.60). Alert behavioral state during inactivity correlated positively with motor development and vigor (r= 0.59) and with cry quality (r= 0.71). The most frequent maternal complications were genitourinary tract infection (47%) and gestational arterial hypertension (24%), and the neonatal complications were hyaline membrane syndrome (86%), neonatal infection (57%) and hyperbilirubinemia (47%). CONCLUSION: Neurobehavioral assessment and clinical data are variables that must be considered when working with newborns at risk of delayed development.","2007-08","2019-02-13 20:35:03","2019-02-13 20:35:03","","275-281","","4","11","","Brazilian Journal of Physical Therapy","","","","","","","","pt","","","SciELO Brasil","","http://www.scielo.org/","","","","; ","http://www.scielo.br/pdf/rbfis/v11n4/a06v11n4.pdf; http://www.scielo.br/pdf/rbfis/v11n4/en_a06v11n4.pdf","development; aspectos clínicos; clinical characteristics; desenvolvimento infantil; neurobehavior; neurocomportamento; pré-termo; preterm","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9C6FUCFZ","journalArticle","2007","Crippa, Ana Chrystina; Silvado, Carlos Eduardo; Paola, Luciano de; Scola, Rosana H.; Fernandes, Regina Maria; Werneck, Lineu César","Analysis of frontal sharp transients in 32 neonatal polysomnography in healthy fullterm newborns","Arquivos de Neuro-Psiquiatria","","0004-282X","10.1590/S0004-282X2007000200007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2007000200007&lang=pt","OBJECTIVE: To identify and quantify frontal sharp transients found in neonatal polysomnography of healthy full term newborns in each stage of the sleep-wake cycle within the first 48 hours of life. METHOD: The EEG from healthy term 32 newborns, legal age of two days and with adequate monitoring during pregnancy. Frontal sharp transients (FST) were quantified, according to synchronous or asynchronous, in each stage of the sleep-wake cycle. The results were compared by Kruskal-Wallis-test. RESULTS: FST were counted individually in each sleep phase, being present during quiet sleep (QS) in all tracings. FST bilateral and synchronous and lateralized FST were more frequent during QS (p<0.05). CONCLUSION: Lateralized FST were found mostly during quiet sleep. FST asynchronous in healthy full term newborns were normal and depended of FST density. FST unilateral appearance should not necessarily be considered abnormal as well.","2007-06","2019-02-13 20:35:07","2019-02-13 20:35:07","","222-227","","2A","65","","Arquivos de Neuro-Psiquiatria","","","","","","","","en","","","SciELO Brasil","","http://www.scielo.org/","","","","","http://www.scielo.br/pdf/anp/v65n2a/a07v652a.pdf","polysomnography; sleep; electroencephalogram; EEG; eletrencefalograma; encoches frontales; frontal sharp transients; neonatal; poligrafia; polissonografia; polygraphyc; sono; transientes agudos frontais","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
