"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"UVXRNG4U","journalArticle","2014","Scavone, Cristina; Lorenzo, Daniel; Moreira, Isabel; Chiappella, Lilian; Criado, Alexandra; Sastre, Lilian","Evaluación saturométrica y polisomnográfica de prematuros con y sin displasia broncopulmonar","Rev. Soc. Boliv. Pediatr","","","","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1024-06752014000100010","Objetivo: determinar la necesidad de oxígeno suplementario en diferentes estados de comportamiento en una población de recién nacidos prematuros. Pacientes y método: este es un estudio prospectivo, descriptivo, longitudinal. Recién nacidos prematuros consecutivos cumplieron con los criterios de inclusión: edad gestacional 32 semanas y/o peso al nacer 1.500 g. Se estudiaron 105 prematuros con o sin DBP a las 36 semanas de edad gestacional. Las oximetrías se realizaron a las 36 semanas de edad gestacional. Resultados: el grupo de BPD presentó menor edad gestacional, peso al nacer, perímetro craneal y el número de controles médicos durante el embarazo que en el grupo sin DBP. Los principales hallazgos fueron las caídas de saturación durante el sueño y en algunos casos durante la alimentación. Discusión: las diferencias en las variables clínicas entre ambos grupos se han reportado en diferentes estudios. A pesar de que oximetrías patológicas son más frecuentes en los pacientes con DBP, algunos prematuros sin DBP también mostraron resultados anormales. Conclusión: los beneficios reales de medir la saturación de oxigeno a las 36 semanas de edad gestacional se reflejan en una mejor gestión del aporte de oxigeno suplementario en los prematuros con y sin DBP. Igualmente la estimulación de las funciones de la oro-faringe conducen a una mejor oxigenación durante la alimentación. Ambos hechos tienden a optimizar el crecimiento y desarrollo de estas poblaciones.","2014","2019-02-13 21:07:53","2019-02-13 21:07:53","","47-53","","1","53","","Rev. Soc. Boliv. Pediatr","","","","","","","","es","","","LILACS","","http://bvsalud.org/","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MSWK8G5D","journalArticle","2013","Primo, Candida Canicali; Ruela, Priscilla Boa F.; Brotto, Leia Damasceno de A.; Garcia, Telma Ribeiro; Lima, Eliane de Fatima","Effects of maternal nicotine on breastfeeding infants","Rev Paul Pediatr","","","","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-05822013000300392","OBJECTIVE To assess scientific evidence about the effects of maternal nicotine on infant by an integrative review. DATA SOURCES Studies published in Portuguese, English and Spanish, from 1990 to 2009, with abstracts available in the Latin American Health Sciences Literature (Lilacs) and Medical Literature Analysis and Retrieval System On-Line (Medline) databases. The descriptors were: &quot;breastfeeding&quot;, &quot;lactation&quot; and &quot;smoking&quot;. DATA SYNTHESIS The main identified effects of nicotine on infants were: changes in sleep and wakefulness patterns; reduction of iodine supply; hystopathological damage on liver and lung; intracellular oxidative damage; reduction of pancreatic ß cells; and decreased glucose tolerance. CONCLUSIONS It is recommended to inform mothers about harmful chemicals contained in cigarettes that can be secreted into breast milk. They should be strongly encouraged to stop smoking during lactation. .","2013-09","2019-02-13 21:07:54","2019-02-13 21:07:54","","392-397","","3","31","","Rev Paul Pediatr","","","","","","","","en","","","LILACS","","http://bvsalud.org/","","","","","","Femenino; Recién Nacido; Seres Humanos; Lactancia Materna; Conducta Materna; Fumar; Lactante; Nicotina/efectos adversos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2CI9KNEN","journalArticle","2013","Ángeles-Castellanos, Manuel; Vázquez Ruiz, Samuel; Palma, Madahi; Ubaldo, Laura; Cervantes, Gabriela; Rojas-Granados, Adelina; Escobar, Carolina","Desarrollo de los ritmos biológicos en el recién nacido. Cátedra Especial ""Dr. Ignacio Chávez""","Rev. Fac. Med. UNAM","","","","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0026-17422013000700005","Los ritmos circadianos se generan de forma endógena con un período de aproximadamente 24 h. Estudios realizados durante la última década indican que el sistema circadiano se desarrolla antes del nacimiento y que el núcleo supraquiasmático, estructura que se considera el reloj circadiano del mamífero, está presente en los primates desde la mitad de la gestación. Evidencias recientes muestran que el sistema circadiano de los infantes es sensible a la luz desde etapas muy tempranas del desarrollo; también se ha propuesto que la iluminación de baja intensidad puede regular el reloj en desarrollo. Después del nacimiento se presenta una maduración progresiva de las salidas del sistema circadiano con marcados ritmos en los fenómenos de sueño-vigilia y secreción de hormonas. Estos hechos expresan la importancia de la regulación fótica circadiana en los lactantes. Así, la exposición de los bebés prematuros a ciclos de luz/oscuridad tiene como resultado un rápido establecimiento de patrones de actividad/reposo, los que se encuentran en el ciclo luz-oscuridad. Con el continuo estudio del desarrollo del sistema circadiano y la influencia sobre la fisiología humana y la enfermedad, se prevé que la aplicación de la biología circadiana se convertirá en un componente cada vez más importante en la atención neonatal.","2013-06","2019-02-13 21:07:54","2019-02-13 21:07:54","","26-35","","3","56","","Rev. Fac. Med. UNAM","","","","","","","","es","","","LILACS","","http://bvsalud.org/","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VB74RTAQ","journalArticle","2012","Norris S., Frances Jane; Certanec G., Zvonkitza; Rojas P., Juan Luis","Oxiuriasis tubárica como causa de dolor abdominal en estudio: reporte de un caso","Rev. ANACEM (Impresa)","","","","http://revista.anacem.cl/web/wp-content/uploads/2012/08/oxiuriasis.pdf","INTRODUCCIÓN: La oxiuriasis es una parasitosis causada por Enterobius vermicularis, cuyo ciclo vital es exclusivo en humano. En chile se subestima su prevalencia, debido a su baja notificación, sin embargo es causante de múltiples entidades clínicas como trastornos del sueño, lesiones de la mucosa nasal, vulvovaginitis,salpingitis, ooforitis, enfermedad inflamatoria pélvica, e incluso peritonitis secundaria a perforación de asa intestinal infestada. PRESENTACIÓN DEL CASO: Mujer de 33 años que ingresa al servicio de urgencia del Hospital El Pino, Santiago de Chile, con manifestaciones clínicas compatibles con apendicitis aguda. Se realiza apendicectomía y como hallazgo operatorio se constata tumor de bordes mal definidos en trompa uterina derecha, interpretado como embarazo ectópico, por lo que se realiza salpingectomía unilateral. Sin embargo, en el estudio anatomopatológico posterior se diagnostica enterobiasis tubárica DISCUSIÓN: La infestación por Enterobius vermicularis es considerada endémica en nuestro país, con una prevalencia de hasta un 41por ciento, por lo que es necesario incorporarlo como diagnóstico diferencial de abdomen agudo.","2012-08","2019-02-13 21:07:55","2019-02-13 21:07:55","","90-92","","2","6","","Rev. ANACEM (Impresa)","","","","","","","","es","","","LILACS","","http://bvsalud.org/","","","","","","Femenino; Seres Humanos; Adulto; Apendicitis/diagnóstico; Diagnóstico Diferencial; Dolor Abdominal/etiología; Embarazo Ectópico/diagnóstico; Enterobiasis/complicaciones; Enterobiasis/diagnóstico; Eosinofilia; Oxiuriasis/complicaciones; Oxiuriasis/diagnóstico; Salpingitis/diagnóstico; Trompas Uterinas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NQKQV5Y2","journalArticle","2012","Scavone Mauro, Cristina; Lorenzo, Daniel; Moreira, Isabel; Chiappella, Lilián; Criado, Alexandra; Sastre, Lilián","Evaluación saturométrica y polisomnográfica de prematuros con y sin displasia broncopulmonar","Arch Pediatr Urug","","","","http://www.scielo.edu.uy/pdf/adp/v83n3/v83n3a03.pdf","Objetivo: determinar la necesidad de oxígeno suplementario en diferentes estados de comportamiento en una población de recién nacidos prematuros. Pacientes y método: este es un estudio prospectivo, descriptivo, longitudinal. Recién nacidos prematuros consecutivos cumplieron con los criterios de inclusión: edad gestacional &lt;= 32 semanas y/o peso al nacer &lt;= 1.500g. Se estudiaron 105 prematuros con o sin DBP a las 36 semanas de edad gestacional. Las oximetrías se realizaron a las 36 semanas de edad gestacional. Resultados: el grupo de BPD presentó menor edad gestacional, peso al nacer, perímetro craneal y el número de controles médicos durante el embarazo que en el grupo sin DBP. Los principales hallazgos fueron las caídas de saturación durante el sueño y en algunos casos durante la alimentación. Discusión: las diferencias en las variables clínicas entre ambos grupos se han reportado en diferentes estudios. A pesar de que oximetrías patológicas son más frecuentesen los pacientes con DBP, algunos prematuros sin DBP también mostraron resultados anormales. Conclusión: los beneficios reales de medir la saturaciónde oxigeno a las 36 semanas de edad gestacional se reflejan en una mejor gestión del aporte de oxigeno suplementario en los prematuros con y sin DBPI gualmente la estimulación de las funciones de la oro-faringe conducen a una mejor oxigenación durante la alimentación. Ambos hechos tienden a optimizar el crecimiento y desarrollo de estas poblaciones.","2012","2019-02-13 21:07:56","2019-02-13 21:07:56","","170-175","","3","83","","Arch Pediatr Urug","","","","","","","","es","","","LILACS","","http://bvsalud.org/","","","","","","Recién Nacido; Recien Nacido Prematuro; Seres Humanos; Displasia Broncopulmonar/complicaciones; Enfermedades del Prematuro; Oximetría; Polisomnografía","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"79FSEAWI","journalArticle","2011","Mendoza Espinosa, Yazmín Dolores","A gravidez da analista: criação e destruição de um espaço para sonhar","Rev. psicanal","","","","http://pesquisa.bvsalud.org/portal/resource/es/biblio-836411","Neste trabalho são mostradas três situações clínicas nas quais pacientes com um funcionamento predominantemente psicótico detectam, durante as primeiras semanas, a gravidez de sua analista e expressam-no através de um sonho ou de sonhos diurnos. Observa-se que em seus sonhos, as pacientes tentam simbolizar um ponto muito importante e doloroso de suas próprias histórias, o momento ambivalente de sua concepção (Feder, 1980). Conclui-se que a gravidez da analista revive emoções muito primitivas, principalmente de rejeição, vivenciadas por estas pacientes durante sua gestação e nascimento, e que as pacientes conseguem sonhá-las por estarem contidas na situação analítica, que fornece um espaço para sonhar. No entanto, estas experiências nem sempre podem ser elaboradas em profundidade na situação analítica, razão pela qual suas possíveis causas são discutidas.","2011","2019-02-13 21:07:57","2019-02-13 21:07:57","","549-563","","3","18","","Rev. psicanal","","","","","","","","pt","","","LILACS","","http://bvsalud.org/","","","","","","Embarazo; Femenino; Seres Humanos; Rechazo (Psicología); Sueños","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MGY2C2UK","journalArticle","2010","Aguiar, Maria Isis Freire de; Freire, Priscilla Brasileiro Galvão; Cruz, Isabella Marfisa Pessoa; Linard, Andréa Gomes; Chaves, Emília Soares; Rolim, Isaura Letícia Tavares Palmeira","Sistematização da assistência de enfermagem a paciente com síndrome hipertensiva específica da gestação","Rev. RENE","","","","http://www.revistarene.ufc.br/vol11n4_pdf/a07v11n4.pdf","A Síndrome Hipertensiva Específica da Gestação (SHEG) é uma doença de grande morbimortalidade na gestação, caracterizada por hipertensão arterial, proteinúria e/ou edema, possuindo elevada taxa de incidência e prevalência no Brasil. O objetivo foi elaborar um formulário de Sistematização da Assistência de Enfermagem (SAE) à pacientes com SHEG a partir da identificação de diagnósticos de enfermagem (DE) da NANDA. Pesquisa descritiva realizada em uma Maternidade-Escola na cidade de FortalezaCeará, nos meses de abril a maio de 2009, com aplicação de histórico de enfermagem à gestantes com SHEG. Nos resultados identificou-se 11 DE. Os mais freqüen¬tes foram: risco de infecção, dor aguda, baixa auto-estima situacional, volume de líquidos excessivo, náusea, privação do sono, risco de função hepática prejudicada. Realizou-se prescrição de cuidados baseada na classificação da Nursing Intervention Classification (NIC). O estudo reflete a necessidade da implementação da SAE para a melhoria da assistência, tornando o cuidado diferenciado, individualizado e humanizado.","2010-12","2019-02-13 21:07:58","2019-02-13 21:07:58","","66-75","","4","11","","Rev. RENE","","","","","","","","pt","","","LILACS","","http://bvsalud.org/","","","","","","Embarazo; Femenino; Seres Humanos; Atención de Enfermería; control; Hipertensión Inducida en el Embarazo; Hipertensión Inducida en el Embarazo/enfermería; Hipertensión Inducida en el Embarazo/prevención &amp; Mujeres Embarazadas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KATNCCVS","journalArticle","2010","Figari, Renzo; Nishio, Angie; Saona, Pedro; Vizcarra, Darwin","Frecuencia de roncopatía en mujeres durante el tercer trimestre del embarazo, en un hospital general","Rev. méd. hered","","","","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1018-130X2010000200007&lng=es&nrm=iso&tlng=es","Objetivo: Determinar la frecuencia y distribución de la roncopatía durante el tercer trimestre de gestación en pacientes hospitalizadas en un hospital general. Materiales y métodos: Estudio descriptivo y transversal, realizado entre septiembre y octubre del año 2004 en el Hospital Nacional Cayetano Heredia. Se incluyeron 295 voluntarios de 304. Se emplearon 3 encuestas: Cuestionario de Ronquidos, Escala de somnolencia de Epworth y Prueba de Calidad del Sueño. Adicionalmente se aplicó la medida morfométrica de Kushida. Resultados: La edad promedio fue de 25,9 +/- 1,67 años; con una edad gestacional promedio de 39,3 +/- 1,55 semanas. El 44,7% presentó roncopatía en el tercer trimestre y el 10,5% eran roncadoras habituales, 23,7% reportó tener somnolencia. Solo el 0,7% tuvo resultado positivo para la medida morfométrica de Kushida. Se encontró un riesgo incrementado de presentar roncopatía habitual en las pacientes mayores de 25 años. Finalmente, el 13,6% tuvo Hipertensión Inducida por la Gestación yde estas, 22,5% eran roncadoras habituales. Estas últimas con un riesgo 3 veces mayor de tener hipertensión inducida por la gestación. Conclusiones: La prevalencia de roncopatía y roncadoras habituales durante el tercer trimestre en pacientes hospitalizadas en el Hospital Nacional Cayetano Heredia es similar a la reportada en literatura internacional. El índice de Kushida no resultó aplicable en nuestra población. Existe una relación entre la presencia de roncopatía habitual e hipertensión inducida por la gestación.","2010-06","2019-02-13 21:07:59","2019-02-13 21:07:59","","91-96","","2","21","","Rev. méd. hered","","","","","","","","es","","","LILACS","","http://bvsalud.org/","","","","","","Embarazo; Ronquido; Femenino; Seres Humanos; Hipertensión Inducida en el Embarazo; Apnea Obstructiva del Sueño; Epidemiología Descriptiva; Estudios Transversales; Prevalencia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BFQY8LL3","journalArticle","2010","Lisondo, Alicia Beatriz Dorado de","Rêverie re-visitado","Rev. bras. psicanál","","","","http://pepsic.bvsalud.org/scielo.php?script=sci_arttext&pid=S0486-641X2010000400007","O trabalho do sonho alfa é uma função primordial e permanente do psiquismo. Ele permite criar os pictogramas que oferecem figurabilidade para metabolizar as experiências emocionais. Esta teoria revoluciona a Techné psicanalítica. Rêverie é o conceito-chave que destaca e ilumina a relação de objeto. Ele nasce numa história transgeracional. A mãe grávida está envolvida numa união com sua mãe e com seu bebê. No psiquismo pré-natal e nos primeiros anos de vida da criança ela retira-se do mundo externo para investir sua atenção na relação com o filho. O analista exerce com o paciente a função alfa e o trabalho de sonho alfa em vez de rêverie, porque ele não teve com o paciente uma gestação - a não ser metafórica - corporal compartilhada. A função do rêverie na constituição da mente e suas múltiplas funções são destacadas: o trânsito através da cesura; matriz da mudança catastrófica; experiência de continuidade nas transformações; função de reclamação (Alvarez, 1992); ensinar a experiência da paixão; permitir o trabalho de figurabilidade (Botella, 2007); iniciar a atividade K da mente; inspirar a tolerância à frustração; convocar a esperança e fé; a cultura a partir do vértice artístico exerce função equivalente à do rêverie. Vinhetas clínicas ilustram a teoria.","2010","2019-02-13 21:07:59","2019-02-13 21:07:59","","67-84","","4","44","","Rev. bras. psicanál","","","","","","","","pt","","","LILACS","","http://bvsalud.org/","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8JFQRWMR","journalArticle","2009","Cáceres, Flor de María","El control prenatal: una reflexión urgente","Rev Colomb Obstet Ginecol","","","","http://www.fecolsog.org/userfiles/file/revista/Revista_Vol60No2_Abril_Junio_2009/v60n2a07.pdf","Introducción y objetivo: este artículo tiene como objetivo reflexionar sobre la adherencia y las barreras de acceso al control prenatal (CPN). El CPN es la estrategia recomendada para detectar tempranamente riesgos del embarazo, instaurar el manejo adecuado, prevenir complicaciones y preparar a la gestante para el parto y la crianza. Sin embargo, no todas las embarazadas logran acceder al CPN por diferentes razones, la mayoría ajenas a su voluntad. Por tanto, es necesario reflexionar sobre las barreras de acceso y los motivos de las fallas en la adherencia al CPN para dirigir la investigación con el fin de hacer realidad el sueño de una maternidad saludable.","2009-06","2019-02-13 21:08:00","2019-02-13 21:08:00","","165-170","","2","60","","Rev Colomb Obstet Ginecol","","","","","","","","es","","","LILACS","","http://bvsalud.org/","","","","","","Femenino; Seres Humanos; Mujeres Embarazadas; Accesibilidad a los Servicios de Salud; Atención a la Salud; Calidad de la Atención de Salud","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F6DVFMQE","journalArticle","2008","Lima, Marlise de Oliveira Pimentel; Tsunechiro, Maria Alice","Repercussões materno-fetais da depressão na gravidez: uma revisão sistemática","Mundo saúde (Impr.)","","","","http://www.saocamilo-sp.br/pdf/mundo_saude/65/15_Repercussoes_baixa.pdf","O presente artigo teve como objetivo identificar as repercussões da depressão na gravidez nos desfechos obstétricos, perinatais, na vida posterior da mulher e da criança, segundo visto na literatura. Foi realizada uma revisão sistemática de artigos de pesquisa embases de dados online: Lilacs, Medline, Cinahl e Pubmed, versando sobre as repercussões maternas, perinatais e na criança da depressão na gravidez, de 1999 a fevereiro de 2008. Dos diversos artigos encontrados, 33 preencheram os critérios de inclusão. A maioria dos estudos foi realizada nos países desenvolvidos (90,9 por cento). Para a mulher, as principais repercussões encontradas foram alterações na qualidade de vida relacionada à saúde e nas práticas de saúde, complicações na gestação, sendo a depressão na gestação fator de risco para depressãopuerperal, pré-eclâmpsia, trabalho de parto prematuro, principalmente em gestantes de classe socioeconômica baixa. Para o feto/criança, as principais repercussões foram elevação de norepinefrina e cortisol, baixo peso ao nascer, idade gestacional menor ao nascimento, distúrbios do sono e desenvolvimento infantil prejudicado até os três anos de idade. Palavras-chave: Depressão. Gravidez. Cuidado pré-natal.","2008-12","2019-02-13 21:08:00","2019-02-13 21:08:00","","530-536","","4","32","","Mundo saúde (Impr.)","","","","","","","","pt","","","LILACS","","http://bvsalud.org/","","","","","","Embarazo; Atención Prenatal; Depresión","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YCTSL3C4","journalArticle","2008","Kõnig, Adriana Bessler; Fonseca, Adriana Dora da; Gomes, Vera Lúcia de Oliveira","Representações sociais de adolescentes primíparas sobre ""ser mãe""","Rev. eletrônica enferm","","","","http://www.revenf.bvs.br/scielo.php?script=sci_arttext&pid=S1518-19442008000200011&lng=pt&nrm=iso&tlng=pt","Estudo exploratório descritivo, qualitativo, cujo objetivo foi analisar e comparar as representações sociais de adolescentes primíparas, acerca de &quot;ser mãe&quot;, antes e após o nascimento dos bebês. Foram informantes, cinco adolescentes, que realizavam o pré-natal num Posto de Saúde, da periferia do Rio Grande RS, no período de agosto a novembro de 2006 .: Utilizou-se entrevista semi-estruturada na coleta de dados e análise de conteúdo no tratamento. Apreendeu-se no pré-natal, que todas demonstraram satisfação com a gravidez, orgulho com a barriga e o enxoval. Tinham a representação de mãe ancorada na imagem da mulher bondosa e abnegada, sendo a maternidade algo natural e irrefletidamente maravilhoso. Desconheciam os compromissos advindos da maternidade e limitavam seus sonhos e expectativas aquele momento de vida. Após o nascimento, referiram que a nova realidade foi impactante desencadeando inúmeras modificações em seus projetos de vida. Para tentarem assumir a condição de mãe, para a qual não tinham condições psicológicas nem sociais, cogitaram duas possibilidades, a de procurar um emprego e a de abandonar os estudos, ambas interferindo no processo de adolescer saudável e dificultando o vislumbramento de oportunidades. Acredita-se que, oportunizar o compartilhamento de tais representações com outras adolescentes possa diminuir a vulnerabilidade à gravidez precoce.","2008-06","2019-02-13 21:08:01","2019-02-13 21:08:01","","405-413","","2","10","","Rev. eletrônica enferm","","","","","","","","pt","","","LILACS","","http://bvsalud.org/","","","","","","Embarazo; Femenino; Seres Humanos; Acontecimientos que Cambian la Vida; Adolescente; Embarazo en Adolescencia/psicología; Enfermería Maternoinfantil; Salud del Adolescente","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3GF8I9JN","journalArticle","2008","Sociedad Argentina de Reumatología","Corticoides","Rev. argent. reumatol","","","","http://www.reumatologia.org.ar/userfiles/image/guias-practica-clinica/Guia-SAR-2008.pdf","Los corticoides (CS) son utilizados en bajas dosis (&amp;#8804;10 mg prednisona o equivalente) en aproximadamente el 80 por ciento de los pacientes con AR. Además de su gran poder antiinflamatorio, existen evidencias de que los CS pueden alterar el curso de la enfermedad y reducir el número de erosiones óseas. Se recomienda una dosis única diaria a primera hora de la mañana respetando el ritmo circadiano, aunque algunos pacientes pueden requerir una dosis por la tarde. La dosis de corticoide debe ser la mínima posible y dado que existen drogas específicas para el tratamiento de la AR, se recomienda intentar reducir la dosis hasta suprimirlos una vez que se consigue mejorar la actividad clínica de la AR. La administración intraarticular de CS es una práctica útil y ampliamente difundida, para utilizar en un número limitado de articulaciones, ayudando a controlar completamente la actividad de la enfermedad. El CS más recomendado para uso intraarticular es la hexacetonida de triamcinolona. Los pacientes en tratamiento crónico con CS deben recibir suplementación de CS endovenosos o intramusculares ante situaciones de estrés (p. ej., cirugía). Los pacientes que reciban CS por más de 3 meses deben realizar densitometría ósea, laboratorio con metabolismo fosfocálcico y deben recibir indicaciones para prevenir la pérdida acelerada de masa ósea a saber: realizar actividadfísica, evitar el alcohol y el tabaco, disminuir la ingesta de sodio, asegurar un adecuado aporte de calcio (1000 a 1500 mg/día) y vitamina D (400 a 800 UI/día), agregar bifosfonatos en dosis habituales cuando la densidad mineral ósea esté disminuida (T-score &lt; -1 en algún segmento) o independiente del T-score si hay antecedentes de fracturas por fragilidad ósea. Los CS no afectan la fertilidad y pueden ser usados en mujeres embarazadas o durante la lactancia. La prednisona y meprednisona no atraviesan la membrana placentaria, por lo cual pueden ser utilizadas sin riesgo sobre el feto.","2008","2019-02-13 21:08:02","2019-02-13 21:08:02","","41-46","","3","19","","Rev. argent. reumatol","","","","","","","","es","","","LILACS","","http://bvsalud.org/","","","","","","Embarazo; Antiinflamatorios; Artritis Reumatoide; Corticoesteroides; Fertilización; Lactancia; Toxicidad","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HBYBMJ6B","journalArticle","2004","Paiva, Simone de Sousa; Galvão, Marli Teresinha Gimeniz","Sentimentos diantes da não amanentação de gestantes e puérperas soropositivas para HIV","Texto & contexto enferm","","","","http://pesquisa.bvsalud.org/portal/resource/es/lil-458750","Investigação entre gestantes e puérperas portadoras do HIV sobre quais os sentimentos que representam pelo fato de não poderem amamentar. Trata-se de estudo qualitativo realizado de outubro a dezembro de 2003 em Fortaleza-CE. Foram entrevistadas por meio de entrevista semi-estruturada cinco gestantes e oito puérperas soropositivas para HIV. De acordo com os achados, as gestantes e puérperas expressaram que a maternidade estaria completa se efetivassem o ato da amamentação. Mencionaram que o motivo de não amamentar lhes acarreta culpa, frustrações, sofrimentos, desejos interrompidos, impotência e sonhos desfeitos. Contudo, também exprimiram sentimentos de indiferença diante do fato pontual de não amamentar. Conclui-se que as mulheres com HIV manifestaram dificuldades físicas, econômicas e psicológicas ante a não amamentação...","2004-09","2019-02-13 21:08:03","2019-02-13 21:08:03","","414-419","","3","13","","Texto & contexto enferm","","","","","","","","pt","","","LILACS","","http://bvsalud.org/","","","","","","Embarazo; Femenino; Recién Nacido; Seres Humanos; Lactancia Materna; Síndrome de Inmunodeficiencia Adquirida; VIH; Emociones; Estrés Psicológico; Medicina de la Conducta; Trastornos Puerperales/inmunología; Trastornos Puerperales/psicología","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A68PYLE3","journalArticle","2004","Morales Tlapanco, M. del Pilar; Alzati Casas, Patricia Aurora; Valdez Luna, Rocío Guadalupe","Manual para padres. Aspectos psicológicos del desarrollo infantil","Manuales de Medicina de Comunicación Humana","","","","http://pesquisa.bvsalud.org/portal/resource/es/lil-360437","Proporciona conceptos y conocimientos respecto a los elementos afectivos, sociales y de ambiente familiar que afectan y moldean el desarrollo infantil. Contenido: Presentación. Introducción. 1) La Familia. 2) Concepción, embarazo y nacimiento. 3) Alimentación en el niño y sus implicaciones. 4) El sueño en el niño. 5) Entrenamiento en el control de esfínteres. 6) Establecimiento de límites de crianza. 7) Socialización. 8) Desarrollo de la personalidad del niño. 9) Sexualidad infantil. 10) Desarrollo de la inteligencia. 11) El niño y el juego. 12) Auto-estima. 13) Adolescencia. 14) Repercusión psicológica en la familia de los trastornos de la comunicación humana. Glosario","2004-02","2019-02-13 21:08:04","2019-02-13 21:08:04","","190-190","","20","","","Manuales de Medicina de Comunicación Humana","","","","","","","","es","","","LILACS","","http://bvsalud.org/","","","","","","Desarrollo Infantil; Lenguaje","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7YIUYI9S","journalArticle","2002","Morales Tlapanco, M. del Pilar; Alzati Casas, Patricia Aurora; Valdez Luna, Rocío Guadalupe","Manual para padres. Aspectos psicológicos del desarrollo infantil","Manuales de Medicina de Comunicación Humana","","","","http://pesquisa.bvsalud.org/portal/resource/es/lil-355907","Proporciona conceptos y conocimientos respecto a los elementos afectivos, sociales y de ambiente familiar que afectan y moldean el desarrollo infantil. Contenido: Presentación. Introducción. 1) La Familia. 2) Concepción, embarazo y nacimiento. 3) Alimentación en el niño y sus implicaciones. 4) El sueño en el niño. 5) Entrenamiento en el control de esfinteres. 6) Establecimiento de límites de crianza. 7) Socialización. 8) Desarrollo de la personalidad del niño. 9) Sexualidad infantil. 10) Desarrollo de la inteligencia. 11) El niño y el juego. 12) Auto-estima. 13) Repercusión psicológica en la familia de los trastornos de la comunicación humana. Glosario","2002-10","2019-02-13 21:08:05","2019-02-13 21:08:05","","178-178","","20","","","Manuales de Medicina de Comunicación Humana","","","","","","","","es","","","LILACS","","http://bvsalud.org/","","","","","","Desarrollo Infantil; Lenguaje","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
