"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"KQXXUJBS","journalArticle","2014","Mariano, Melise Oliveira; Esteves, Andrea Maculano; Frank, Miriam Kannebley; Caperuto, Luciana Chagas; Manconi, Mauro; Tufik, Sergio; Mello, Marco Tulio De","Changes in motor behavior during pregnancy in rats: the basis for a possible animal model of restless legs syndrome","Rev Bras Ginecol Obstet","","","","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032014001000436","PURPOSE: Pregnant women have a 2-3 fold higher probability of developing restless legs syndrome (RLS &amp;#8211; sleep-related movement disorders) than general population. This study aims to evaluate the behavior and locomotion of rats during pregnancy in order to verify if part of these animals exhibit some RLS-like features. METHODS: We used 14 female 80-day-old Wistar rats that weighed between 200 and 250 g. The rats were distributed into control (CTRL) and pregnant (PN) groups. After a baseline evaluation of their behavior and locomotor activity in an open-field environment, the PN group was inducted into pregnancy, and their behavior and locomotor activity were evaluated on days 3, 10 and 19 of pregnancy and in the post-lactation period in parallel with the CTRL group. The serum iron and transferrin levels in the CTRL and PN groups were analyzed in blood collected after euthanasia by decapitation. RESULTS: There were no significant differences in the total ambulation, grooming events, fecal boli or urine pools between the CTRL and PN groups. However, the PN group exhibited fewer rearing events, increased grooming time and reduced immobilization time than the CTRL group (ANOVA, p&amp;lt;0.05). CONCLUSION: These results suggest that pregnant rats show behavioral and locomotor alterations similar to those observed in animal models of RLS, demonstrating to be a possible animal model of this sleep disorder. .","2014-10","2019-02-13 20:56:43","2019-02-13 20:56:43","","436-441","","10","36","","Rev Bras Ginecol Obstet","","","","","","","","en","","","LILACS","","http://bvsalud.org/","","","","","","Feminino; Gravidez; Animais; Atividade Motora; Comportamento Animal; Modelos Animais de Doenças; Prenhez/fisiologia; Ratos; Ratos Wistar; Síndrome das Pernas Inquietas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VYJBDJWE","journalArticle","2014","Costa, E. M; Rabelo, A. R. M; Lima, J. G","Avaliação do papel do farmacêutico nas ações de promoção da saúde e prevenção de agravos na atenção primária","Rev. ciênc. farm. básica apl","","","","http://serv-bib.fcfar.unesp.br/seer/index.php/Cien_Farm/article/view/2377/1513","Para o farmacêutico, atividades baseadas nos preceitos da promoção da saúde e prevenção de agravos dentro da Atenção Primária à Saúde constituem-se em um desafio. Esse estudo teve como objetivo analisar as ações de promoção à saúde e prevenção de agravos realizadas pelo profissional farmacêutico desenvolvidas em grupos de usuários de uma Unidade de Saúde da Família. Foram desenvolvidas atividades educativas em dois Grupos (Gestantes e Idosos) da Unidade de Saúde da Família Emocy Krause, Recife-PE. Para descrição das atividades foi utilizado o Diário de Campo do Farmacêutico e ao término de cada atividade foi aplicado um Questionário de Avaliação. Três atividades foram realizadas no Grupo de Gestantes: Desenvolvimento do feto durante a gestação, Plantas medicinais e chás na gravidez e Uso racional de medicamentos, e seis para o Grupo de idosos: Higiene do sono, Hipertensão arterial sistêmica e Diabetes, Uso racional de medicamentos, Doenças reumáticas, Oficina de memória e Prevenção de quedas na terceira idade. O julgamento dos usuário sem relação ao conteúdo das atividades foi de Muito Satisfatório por 15/22 gestantes e 40/72 idosas. Em relação às metodologias utilizadas, 17/22 e 45/72 dos questionários analisados do grupo de gestantes e idosos, respectivamente, apresentaram como resposta o item Muito Satisfatório. O entendimento dos participantes antes da realização da atividade era tido como Ruim ou Muito Ruim (11/22 Gestantes e 33/72 Idosas) sendo a compreensão dos participantes avaliada como Satisfatória ou Muito Satisfatória, após a realização das atividades, por 22/22 gestantes e 72/72 idosas. A inserção do farmacêutico na Atenção Primária, considerando as características de um espaço multidisciplinar e a adequação de metodologias participativas, minimiza uma prática tecnicista e o individualismo profissional...","2014-03","2019-02-13 20:56:43","2019-02-13 20:56:43","","","","1","35","","Rev. ciênc. farm. básica apl","","","","","","","","pt","","","LILACS","","http://bvsalud.org/","","","","","","Adulto; Feminino; Seres Humanos; Promoção da Saúde; Assistência Farmacêutica; Atenção Primária à Saúde; Educação em Saúde; Idoso; Idoso de 80 Anos ou mais; Masculino","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SUBIPDAW","journalArticle","2013","Figueiredo, Bárbara; Dias, Cláudia C.; Brandão, Sónia; Canário, Catarina; Nunes-Costa, Rui","Amamentação e depressão pós-parto: revisão do estado de arte","J Pediatr","","","","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572013000400003","OBJETIVO: Revisar a literatura sobre a associação entre a amamentação e a depressão pós-parto. FONTES: Uma revisão da literatura encontrada na base de dados MEDLINE/Pub-Med. RESUMO DOS ACHADOS: A literatura mostra, de forma consistente, que a amamentação fornece uma ampla quantidade de benefícios tanto para a criança quanto para a mãe. Ainda são necessárias mais pesquisas sobre os benefícios psicológicos para a mãe. Alguns estudos apontam que a depressão na gravidez é um dos fatores que pode contribuir para a não amamentação. Outros estudos sugerem, também, uma associação entre amamentação e depressão pós-parto, não estando clara ainda a direção dessa associação. A amamentação pode promover processos hormonais que protegem as mães contra a depressão pós-parto por atenuar a resposta do cortisol ao estresse. E isso também pode reduzir o seu risco, por auxiliar na regulação dos padrões do sono e vigília da mãe e do filho, melhorando a autoeficácia e o envolvimento emocional da mãe com a criança, reduzindo as dificuldades de temperamento e promovendo uma melhor interação entre eles. CONCLUSÕES: A pesquisa aponta que a amamentação pode proteger as mães da depressão pós-parto e começa a esclarecer que processos biológicos e psicológicos podem explicar essa proteção. Contudo, ainda existem resultados ambíguos na literatura que poderão ser explicados pelas limitações metodológicas apresentadas por alguns estudos.","2013-08","2019-02-13 20:56:44","2019-02-13 20:56:44","","332-338","","4","89","","J Pediatr","","","","","","","","pt","","","LILACS","","http://bvsalud.org/","","","","","","Feminino; Seres Humanos; Aleitamento Materno/psicologia; controle; Criança; Depressão Pós-Parto/prevenção &amp; Depressão Pós-Parto/psicologia; Mães/psicologia; Relações Mãe-Filho/psicologia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M8PLBPC4","journalArticle","2012","Gomes, Linicarla Fabiole de Souza","Diagnósticos de enfermagem em gestantes [manuscrito]: revisão integrativa da literatura","","","","","http://www.teses.ufc.br/tde_busca/arquivo.php?codArquivo=9239","O estudo objetivou buscar e avaliar evidências disponíveis na literatura sobre os Diagnósticos de Enfermagem em gestantes. Para tanto, desenvolveu-se revisão integrativa da literatura, seguindo as etapas preconizadas por Whittemore e Knafl (2005). A busca e seleção dos estudos foram realizadas nas bases de dados LILACS, CINAHL, MEDLINE e SCOPUS. A amostra foi de 14 estudos não experimentais, com nível de evidência VI. Os estudos foram avaliados e distribuídos em três categorias temáticas: diagnósticos de enfermagem em gestantes saudáveis; diagnósticos de enfermagem em gestantes enfermas; e diagnósticos de enfermagem específicos. Em relação aos resultados, os estudos foram publicados entre 1999 e 2010, eram brasileiros, tinham como idioma o português, com autores vinculados à enfermagem. A primeira categoria foi composta por cinco estudos, dos quais foram relacionados 15 diagnósticos mais frequentes, relacionados a alterações fisiológicas da gestação. Destacaram-se os diagnósticos Conhecimento deficiente, Padrão de sono prejudicado, Náusea e Risco de infecção. A segunda categoria foi composta por sete estudos que investigaram a presença de diagnósticos de enfermagem em gestantes com patologias, como Síndrome Hipertensiva da Gestação, a Amniorrexe prematura, o Trabalho de Parto Prematuro, a Síndrome da Imnunodeficiência adquirida, a Anemia Ferropriva, ou seja, gestantes de alto risco. Nesta categoria, os diagnósticos tenderam aparecer isoladamente em cada estudo, correlacionados com a patologia que a cometia as gestantes que estavam sendo investigadas. Foram destacados 33 diagnósticos mais frequentes, com ênfase para os diagnósticos: Conhecimento deficiente, Risco e infecção, Dor aguda, Manutenção do lar prejudicada, Ansiedade, Medo e Manutenção ineficaz da saúde. A terceira e última categoria foi composta por dois estudos que investigaram como os DE Fadiga, Privação de sono e Padrão de sono prejudicado aconteciam na gravidez...","2012","2019-02-13 20:56:45","2019-02-13 20:56:45","","","","","","","","","","","","","","","pt","","","LILACS","","http://bvsalud.org/","","","","","","Feminino; Gravidez; Seres Humanos; Diagnóstico de Enfermagem; Gravidez de Alto Risco","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8EKVNN8P","journalArticle","2011","Dias, Juliana Fernandes; Martins, Rômulo Cardoso; Amaral, Adam Barros do; Costa, Virgilino; Câmara, Cibele","Estudo experimental da eficácia de uma órtese caseira de baixo custo para lombalgia em grávidas.","Rev. para. med","","","","http://files.bvs.br/upload/S/0101-5907/2011/v25n4/a3061.pdf","Objetivo: verificar a eficácia de uma órtese caseira de baixo custo para lombalgia em grávidas.Método: estudo experimental com oito grávidas que fizeram uso da órtese caseira durante um mês,avaliando a dor lombar através de um questionário qualitativo e da E.V.A. Resultados: A media doaparecimento da dor teve media de 5 meses, 100% das grávidas apresentaram melhora significativa daE.V.A. depois do uso da órtese. Conclusões: Apesar de ser uma queixa freqüente das grávidas, alombalgia no período gestacional é muito pouco explorada. E essas dores influenciam de modonegativo na qualidade de vida das grávidas, e também na qualidade do sono, na disposição física, nodesempenho no trabalho, na vida social, na atividade doméstica e no lazer. E provamos que é possívelproduzir uma órtese de baixo custo com eficiência muito satisfatória, igual, ou melhor, a órtese jácomercializada, devido os pequenos furos feitos na parte da frente, que vão servir para circulação dear. Expondo uma vantagem de circulação de ar, e o velcro preso somente de um lado da órtese permitique ela seja facilmente colocada pela própria gestante","2011-12","2019-02-13 20:56:46","2019-02-13 20:56:46","","","","4","25","","Rev. para. med","","","","","","","","pt","","","LILACS","","http://bvsalud.org/","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"27EBAY26","journalArticle","2011","Pinho, Ana Paula Silveira; Nunes, Magda Lahorgue","Perfil epidemiológico e estratégias para o diagnóstico de SMSL em um país em desenvolvimento","J Pediatr","","","","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572011000200006","OBJETIVO: Descrever o perfil epidemiológico, os fatores de risco e as melhores estratégias para diagnosticar a síndrome da morte súbita do lactente (SMSL) em um país em desenvolvimento. MÉTODOS: Estudo caso-controle populacional com crianças nascidas entre 01/01/2001 e 31/12/2003 em Porto Alegre (RS), divididas em três grupos: casos de SMSL (33) e controles - óbitos esclarecidos (192) e crianças vivas (192) -, que foram pareados por idade e sexo aos casos. As famílias com casos de lactentes menores de 1 ano que faleceram em casa foram identificadas, e as informações das certidões de óbito e autópsias foram comparadas para confirmar a SMSL. Os óbitos esclarecidos foram os ocorridos em hospitais, e os controles vivos foram selecionados na vizinhança dos casos de SMSL. Os pais foram entrevistados para obter informações sobre a saúde e os hábitos de sono da criança. Realizou-se uma análise multivariada para identificar fatores de risco na população estudada. RESULTADOS: A incidência da SMSL na população avaliada foi de 0,55/1.000 nascidos vivos. A análise revelou os seguintes fatores de risco: etnia (autorreferida como negra), prematuridade, baixo peso ao nascer, mãe adolescente, tabagismo na gravidez e renda familiar abaixo de um salário mínimo. Além disso, 94 por cento dos casos de SMSL foram mal-diagnosticados na certidão de óbito. CONCLUSÕES: Embora a SMSL tenha sido mal-diagnosticada, seu perfil epidemiológico é semelhante ao da literatura, assim como os fatores de risco, que poderiam ser reduzidos com campanhas preventivas. Investigar a SMSL em países em desenvolvimento requer estratégias especiais para evitar erros de diagnóstico.","2011-04","2019-02-13 20:56:46","2019-02-13 20:56:46","","115-122","","2","87","","J Pediatr","","","","","","","","pt","","","LILACS","","http://bvsalud.org/","","","","","","Feminino; Gravidez; Seres Humanos; Masculino; controle; Adolescente; Atestado de Óbito; Brasil/epidemiologia; dados numéricos; Erros de Diagnóstico/prevenção &amp; Lactente; Métodos Epidemiológicos; Morte Súbita do Lactente/diagnóstico; Morte Súbita do Lactente/epidemiologia; Morte Súbita do Lactente/etiologia; Países em Desenvolvimento/estatística &amp; Recém-Nascido","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PR4U2MWM","journalArticle","2011","Lorenzetti, Fabio Tadeu Moura","Injeção roncoplástica: comparação entre etanol 50% e oleato de etanolamina 5% no tratamento do ronco","","","","","http://www.teses.usp.br/teses/disponiveis/5/5143/tde-20072011-151743/publico/FabioTadeuMouraLorenzetti.pdf","INTRODUÇÃO: O ronco acomete grande parte da população e o seu tratamento é um desafio, pois existem muitas opções terapêuticas e esta escolha deve ser individualizada. Entre vários procedimentos palatais para tratamento do ronco e da apneia do sono, a injeção roncoplástica (IR) surgiu como uma alternativa econômica para alguns casos selecionados. OBJETIVOS: Avaliar os resultados da IR no tratamento do ronco, comparando o oleato de etanolamina 5% e o etanol 50%. Além disso, descrever uma metodologia de aplicação própria e analisar seus resultados clínicos, complicações, medidas palatais por ressonância magnética (RM) e parâmetros polissonográficos. MÉTODOS: estudo clínico, duplo cego e randomizado, realizado de 2007 a 2010. Foram incluídos adultos roncadores com índice de apneia-hipopneia (IAH) &lt;15. Critérios de exclusão: cirurgia palatal pregressa, IMC&gt;35, obstrução nasal ou faríngea &gt; 50% da via aérea, deformidade crânio-facial, gestação, ausência de acompanhante de quarto, alergia ou comorbidade grave. Sessões ambulatoriais de IR foram realizadas no palato mole (três pontos), máximo de três sessões, com quatro semanas de intervalo mínimo. Os pacientes foram divididos em dois grupos: um recebeu oleato de etanolamina 5% (A) e o outro, etanol 50%(B). A intensidade do ronco foi aferida por escala visual-analógica de 10cm (EVA). Foram analisados outros parâmetros clínicos, como sonolência e dor, além de RM e polissonografias. RESULTADOS: Dos 22 pacientes incluídos neste estudo (A=9 / B=13), 19 (86,4%) apresentaram diminuição importante ou desaparecimento do ronco. A intensidade de ronco (EVA) decresceu nos dois grupos: de 8,0 para 3,0 no Grupo A (p=0,007) e de 8,0 para 3,0 no Grupo B (p=0,001). A escala de sonolência de Epworth diminui de 8,0 para 6,0 no Grupo A (p=0,05) e de 11,0 para 5,0 no Grupo B (p=0,005). A dor durante o procedimento, aferida em EVA, foi de 4,0 nos dois Grupos. Nos dias subseqüentes, a dor foi de 3,5 no Grupo A e 2,0 no Grupo B, sem...","2011","2019-02-13 20:56:47","2019-02-13 20:56:47","","[81]-[81]","","","","","","","","","","","","","pt","","","LILACS","","http://bvsalud.org/","","","","","","Adulto; Seres Humanos; Apneia Obstrutiva do Sono; Escleroterapia; Etanol; Etanolamina; Injeções; Ronco/terapia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AKLDY86A","journalArticle","2010","Aguiar, Maria Isis Freire de; Freire, Priscilla Brasileiro Galvão; Cruz, Isabella Marfisa Pessoa; Linard, Andréa Gomes; Chaves, Emília Soares; Rolim, Isaura Letícia Tavares Palmeira","Sistematização da assistência de enfermagem a paciente com síndrome hipertensiva específica da gestação","Rev. RENE","","","","http://www.revistarene.ufc.br/vol11n4_pdf/a07v11n4.pdf","A Síndrome Hipertensiva Específica da Gestação (SHEG) é uma doença de grande morbimortalidade na gestação, caracterizada por hipertensão arterial, proteinúria e/ou edema, possuindo elevada taxa de incidência e prevalência no Brasil. O objetivo foi elaborar um formulário de Sistematização da Assistência de Enfermagem (SAE) à pacientes com SHEG a partir da identificação de diagnósticos de enfermagem (DE) da NANDA. Pesquisa descritiva realizada em uma Maternidade-Escola na cidade de FortalezaCeará, nos meses de abril a maio de 2009, com aplicação de histórico de enfermagem à gestantes com SHEG. Nos resultados identificou-se 11 DE. Os mais freqüen¬tes foram: risco de infecção, dor aguda, baixa auto-estima situacional, volume de líquidos excessivo, náusea, privação do sono, risco de função hepática prejudicada. Realizou-se prescrição de cuidados baseada na classificação da Nursing Intervention Classification (NIC). O estudo reflete a necessidade da implementação da SAE para a melhoria da assistência, tornando o cuidado diferenciado, individualizado e humanizado.","2010-12","2019-02-13 20:56:48","2019-02-13 20:56:48","","66-75","","4","11","","Rev. RENE","","","","","","","","pt","","","LILACS","","http://bvsalud.org/","","","","","","Feminino; Gravidez; Seres Humanos; Gestantes; controle; Cuidados de Enfermagem; Hipertensão Induzida pela Gravidez; Hipertensão Induzida pela Gravidez/enfermagem; Hipertensão Induzida pela Gravidez/prevenção &amp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"765LDBUD","journalArticle","2010","Fett, Carlos Alexandre; Fett, Waléria Christiane Rezende; Marchini, Júlio Sérgio; Ribeiro, Rosane Pilot Pessa","Estilo de vida e fatores de risco associados ao aumento da gordura corporal de mulheres","Ciênc. Saúde Colet","","","","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232010000100019","The objectives were to describe the association between body mass index (BMI, kg/m²), body composition and risk factors to metabolic diseases; observe the prevalence of metabolic syndrome and list the characteristics of overweight and obese women. Voluntaries (n=50; BMI=31±6; age=36±11 years old), were evaluated regarding clinical examination, anthropometrics measurements, samples of blood and urine, resting energy expenditure and food register. Phases in which they become obese in descending order: adulthood, pregnancy, adolescence, over 40 years old and after marriage. The odds to have one or more obese family members were 316 percent. They were anxious (60 percent), depressives (12 percent), compulsives (34 percent) and had sleep disturbance (32 percent). The odds to dyslipidemia was 28 percent, to hypertension was 25 percent and to glucose over 100 mg/dL 35 percent. They were in caloric deficit, but, nitrogen balance was positive. The metabolic syndrome was present in 25 percent of these women and was positively correlated with body fat indicators and age. The obesity of these women seems to be multifactorial with a family influence that could be caused by genetics and environment contributions. The emotional/physical balance should be influenced on this process.","2010-01","2019-02-13 20:56:49","2019-02-13 20:56:49","","131-140","","1","15","","Ciênc. Saúde Colet","","","","","","","","pt","","","LILACS","","http://bvsalud.org/","","","","","","Adulto; Feminino; Seres Humanos; Adolescente; Adulto Jovem; Composição Corporal; Estilo de Vida; Fatores de Risco; Índice de Massa Corporal; Meia-Idade; Obesidade/epidemiologia; Prevalência; Síndrome Metabólica/epidemiologia; Tecido Adiposo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YVIF9CCK","journalArticle","2010","Lopes, Eliane Rozales; Jansen, Karen; Quevedo, Luciana de Ávila; Vanila, Russélia Godoy; Silva, Ricardo Azevedo da; Pinheiro, Ricardo Tavares","Depressão pós-parto e alterações de sono aos 12 meses em bebês nascidos na zona urbana da cidade de Pelotas/RS","J Bras Psiquiatr","","","","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0047-20852010000200002","OBJETIVO: Verificar se existe associação entre as alterações no sono dos bebês aos 12 meses de vida e a depressão pós-parto materna. MÉTODOS: Estudo do tipo transversal aninhado a uma coorte. A amostra foi constituída por mulheres que realizaram o acompanhamento pelo Sistema Único de Saúde (SUS), nas unidades básicas de saúde do município de Pelotas, e que tiveram seus partos a partir de junho/2006. Os bebês de 12 meses oriundos dessa gestação também fazem parte da amostra. Para avaliar a presença de sintomas depressivos nas mães, foi utilizada a Edinburgh Postnatal Depression Scale (EPDS) e foram investigados os seguintes comportamentos do sono dos bebês: horas de sono por dia, regularidade do horário para dormir e acordar, sono agitado e despertar noturno. Para análise, foi utilizada Regressão de Poisson. RESULTADOS: 35,7 por cento dos bebês possuem alteração no padrão de sono. Após o ajuste ao modelo hierárquico proposto, a alteração no sono infantil manteve associação com a sintomatologia depressiva da mãe (p &lt; 0,01). CONCLUSÕES: Os profissionais de saúde devem investigar rotineiramente os comportamentos de sono dos bebês e dar atenção à saúde mental das mães, a fim de identificar os problemas precocemente e oferecer suporte no manejo do sono dos bebês.","2010","2019-02-13 20:56:50","2019-02-13 20:56:50","","88-93","","2","59","","J Bras Psiquiatr","","","","","","","","pt","","","LILACS","","http://bvsalud.org/","","","","","","Feminino; Seres Humanos; Brasil; Estudos Transversais; Lactente; Depressão Pós-Parto; Desenvolvimento Infantil; Relações Mãe-Filho; Sensibilidade e Especificidade; Transtornos do Sono-Vigília","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GGRZHEQ3","journalArticle","2009","Vale, Nilton Bezerra do; Vale, Lúcio Flávio Bezerra do; Cruz, José Rômulo","O tempo e a anestesia obstétrica: da cosmologia caótica à cronobiologia","Rev Bras Anestesiol","","","","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942009000500013","JUSTIFICATIVA E OBJETIVOS: Ciclos temporais (claro/escuro; nascer/morrer, etc.) ao lado de condições ambientais (sincronizadores) influenciam a fisiologia do parto em função da existência de relógios endógenos (osciladores) que interagem com pistas sociais diuturnas. Nesta revisão foram ordenados os parâmetros anestésico-obstétricos cíclicos mais importantes no atendimento à parturiente. CONTEÚDO: Análise cronobiológica dos principais eventos da fisiopatologia obstétrica da Mulier sapiens: I) Período da embriogênese - risco de teratogênese; II) Da prematuridade ao pósdatismo: do parto eutócico à cerclagem uterina; III) A noite e o parto: maior incidência noturna do parto (facilitação fisiológica) e diurna da cesariana (opção do obstetra); IV) A lua e o parto - resultado não conclusivo; V) plantão noturno na Anestesia Obstétrica: contingência profissional de mais riscos; VI) Tempos da cesariana: retirada fetal: tempo UD (uterotomy - delivery) o mais curto possível; correção eficaz de hipotensão arterial e valorizar o tempo de jejum pré-anestésico; VII) Variação circadiana da distócia: dor; contração uterina; perda sanguínea; hipertensão arterial sistêmica (HAS); risco de alergia e asma brônquica. Na fase noturna há maior intensidade de contração e maiores riscos de hemorragia, de alergia e de asma. Em contraponto, há ausência de variação circadiana da HAS na eclâmpsia; VIII) Cronofarmacologia obstétrica: anestésicos locais, analgésicos, hipnóticos, anestésicos gerais e bloqueadores neuromusculares. A cronergia explica o pico analgésico matinal dos opioides, vespertino dos anestésicos locais e noturno dos anestésicos gerais inalatórios. CONCLUSÕES: A abordagem cronobiológica do atendimento anestésico ao parto na maternidade enfatiza a importância obstétrica da ritmicidade circadiana na humanização e segurança do parto.","2009-10","2019-02-13 20:56:51","2019-02-13 20:56:51","","624-647","","5","59","","Rev Bras Anestesiol","","","","","","","","en","","","LILACS","","http://bvsalud.org/","","","","","","Feminino; Gravidez; Seres Humanos; Anestesia Obstétrica; Fenômenos Cronobiológicos; Parto Obstétrico","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TPQVHCJM","journalArticle","2009","Reiners, Annelita Almeida Oliveira; Dióz, Majoreth; Teixeira, Neuma Zamariano Fanaia; Gonçalves, Priscila Maria da Silva","Diadnósticos de enfermagem em gestantes hipertensas","REME rev. min. enferm","","","","http://pesquisa.bvsalud.org/portal/resource/pt/lil-546866","Estudo descritivo e exploratório cujo objetivo foi levantar os diagnósticos de enfermagem mais frequentes emgestantes hipertensas de um hospital universitário. A coleta dos dados foi realizada com 10 gestantes por meio deentrevista semiestruturada e exame físico, utilizando-se um instrumento baseado nos Padrões Funcionais de Saúdede Gordon. Os dados foram analisados, categorizados e sintetizados seguindo-se o modelo de raciocínio diagnósticohipotético-dedutivo de Gordon. Foram identificados 13 diagnósticos de enfermagem, sendo que, dentre eles, osmais frequentes foram Conhecimento deficiente sobre seu problema de saúde; Manutenção ineficaz da saúde;Controle ineficaz do regime terapêutico; Ansiedade; Padrão de sono perturbado; Imagem corporal perturbada;Padrão de sexualidade alterado; e Volume excessivo de líquidos. A identificação desses diagnósticos permitiu ovislumbre dos problemas de enfermagem que as gestantes hipertensas da unidade pesquisada têm apresentado,bem como apontou para a necessidade de incrementar a prática de educação em saúde voltada para essa clientela.","2009-06","2019-02-13 20:56:52","2019-02-13 20:56:52","","232-237","","2","13","","REME rev. min. enferm","","","","","","","","pt","","","LILACS","","http://bvsalud.org/","","","","","","Adulto; Feminino; Gravidez; Seres Humanos; Hipertensão Induzida pela Gravidez; Diagnóstico de Enfermagem/métodos; Educação de Pacientes como Assunto","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RMHYM4BJ","journalArticle","2009","Scherer, Lígia Maria; Borenstein, Miriam Süsskind; Padilha, Maria Itayra","Gestantes/puérperas com HIV/AIDS: conhecendo os déficits e os fatores que contribuem no engajamento para o autocuidado","Esc. Anna Nery Rev. Enferm","","","","http://www.eean.ufrj.br/revista_enf/20092/artigo%2015.pdf","Trata-se uma pesquisa qualitativa do tipo exploratório-descritiva cujo objetivo foi conhecer os déficits de autocuidado de gestantes/puérperas com HIV/AIDS e os fatores que influenciam no engajamento para o autocuidado. O estudo foi realizado comdez gestantes/puérperas com HIV que utilizam um serviço especializado em DST/AIDS no Rio Grande do Sul. Os dados foram coletados por meio de um grupo focal e entrevistas individuais, com um roteiro semiestruturado. Após análise dos dados, utilizando-se a análise de conteúdo, chegou-se aos seguintes resultados: as gestantes/puérperas com HIV apresentam déficits de autocuidado relacionados com a alimentação, ingesta hídrica, sono e repouso, vida sexual, lazer e recreação e interação social.Convivem tanto com fatores que contribuem para o engajamento no autocuidado quanto com fatores que o dificultam. Embora com dificuldades, as gestantes/puérperas têm conseguido sobreviver ao isolamento e ao preconceito graças ao apoio familiare da equipe de saúde, em especial das enfermeiras.","2009-06","2019-02-13 20:56:54","2019-02-13 20:56:54","","359-365","","2","13","","Esc. Anna Nery Rev. Enferm","","","","","","","","pt","","","LILACS","","http://bvsalud.org/","","","","","","Feminino; Gravidez; Pesquisa Qualitativa; Saúde da Mulher; Seres Humanos; Gestantes; Autocuidado; Comportamento Sexual; Período Pós-Parto; Soropositividade para HIV/transmissão","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
