"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"M3G6XKK8","journalArticle","2016","Aguilar Cordero, María José; Rodríguez Blanque, Raquel; Sánchez García, Juan Carlos; Sánchez López, Antonio Manuel; Baena García, Laura; López Contreras, Gracia","Influencia del programa SWEP (Study Water Exercise Pregnant) en los resultados perinatales: protocolo de estudio","Nutrición Hospitalaria","","0212-1611","10.20960/nh.28","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112016000100027&lang=es","Introduction: Moderate exercise training during the pregnancy benefits both the pregnant woman and the fetus. The research papers consulted have linked physical activity with the reduction of the number of cesareans, instrumental delivery and with a more physiological delivery. It also prevents excessive weight gain in women and decreases the risk of gestational diabetes and high blood pressure. Aims: The aim of this research is to know if an exercise program of moderate character with Water Study Exercise Pregnant (SWEP) method, performed in an aquatic environment, contributes to have more favorable results in the perinatal period, both for women and baby. Material and methods: The design is a randomized clinical trial. The sample will consist of 364 pregnant women, with a total universe of 6,579 births occurred in Granada (Spain) during 2014. The sample was divided into two groups, intervention group and control group. The activity will be carried out in the water sporting facilities of the Faculty of Sports Science of the University of Granada, which have two pools suitable for our purposes: a 25-meter polyvalent pool and a 12.5-meter pool for training. Results: The exercise program designed specifically for the project called SWEP is performed from 20 to 37 weeks of gestation (SG), and it consists of three weekly sessions, with duration of 60 minutes each. Sessions will include three phases: warm-up phase, the main phase in which the exercise is divided into an aerobic phase and strength training and endurance training phase and a final phase of stretching and relaxation. The variables that will be studied are: a) Maternal: weight, BMI, blood pressure, O'Sullivan test, postpartum depression, level of self-rated health, sleep quality and perceived exertion during physical activity; b) fetal: weight, Apgar scores, head circumference and GA (Gestational age); c) peripartum: time dilation, expulsion and delivery, type of delivery, episiotomy, type of feed received by the RN and time of exclusive breastfeeding; and d) descriptive: age, occupation, education level, type of exercise done before and OF (obstetric formula). Conclusion: With aquatic moderate physical activity during pregnancy (method SWEP), we intended to improve the variables above.","2016-02","2019-02-13 20:47:25","2019-02-13 20:47:25","","156-161","","1","33","","Nutrición Hospitalaria","","","","","","","","es","","","SciELO España","","http://www.scielo.org/","","","","","","Embarazo; Pregnancy; Childbirth; Ejercicio físico; Medio acuático; Parto; Physical exercise; Waterways","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3PSDG68J","journalArticle","2015","Lemos, Luana Freitas Simões; Cunha, Ana Cristina Barros da","Concepções Sobre Morte e Luto: Experiência Feminina Sobre a Perda Gestacional","Psicologia: Ciência e Profissão","","1414-9893","10.1590/1982-3703001582014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-98932015000401120&lang=es","Abstract The death of a child before birth (or fetal death) represents a great loss for parents and families, constituting a traumatizing, difficult-to-forget, and feared event during the next pregnancy. The complications of the pregnancy jeopardize the dreams and expectations of the parents, who have pinned all their hopes on the birth of their child. Therefore, our objective was to study how women experience and face the situation of pregnancy loss based on the investigation of its cognitive (perceptions and meanings) and emotional (feeling) aspects. We took a sample of 11 women being cared for in conjunct housing in a public maternity ward located in Rio de Janeiro. Verbal reports collected were analyzed according to Bardin’s methodology of content analysis. It was observed that the moment of fetal death is marked among the women by reactions of shock and denial, followed by a state of depressed mood, lack of motivation, low self-esteem, and fear of further losses. We discuss how the support of the family and a healthcare team are essential to the recovery from the experience of pregnancy loss.","2015-12","2019-02-13 20:47:27","2019-02-13 20:47:27","","1120-1138","","4","35","","Psicologia: Ciência e Profissão","","","","","","","","pt","","","SciELO Brasil","","http://www.scielo.org/","","","","","http://www.scielo.br/pdf/pcp/v35n4/1982-3703-pcp-35-4-1120.pdf","Grief; Luto; Maternidad; Maternidade; Maternity; Mortinato; Natimorto; Psicologia; Psicología; Psychology; Stillbirth","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3KCE6ZKL","journalArticle","2015","Domínguez-Sandoval, Guadalupe; Haro-Valencia, Reyes; Drucker-Colín, René","Apnea, hipoxemia y arquitectura de sueño nocturno en una muestra de nacidos pretérmino en la Ciudad de México","Neumología y cirugía de tórax","","0028-3746","","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0028-37462015000400003&lang=es","Introduction: There are few studies in preterm newborn nocturnal sleep. Our goal was to describe the nocturnal sleep architecture and respiratory events associated, like apnea and oxygen saturation in newborn less than 3 months postnatal life. Material and method: 30 newborn ≤ 37 gestation weeks, post-conceptional age ≤ 3 months, not hospitalized, were selected. Through 8 hours nocturnal sleep polisomnographic study they were rated. Results: The gestation weeks median was 34 ± 1.5, the age was 43.5 ± 25.5 at the time of study. The quiet sleep total time was greater than the active sleep total time (Wilcoxon p = 0.411). The central apnea index in active sleep total time (76.2 ± 53.4) was greater than quiet sleep total time (33.6 ± 31.7) Wilcoxon p = 0.026. SaO2 average median was 93.5%. The 27% of sleep total time we registered intermittent hypoxemia. Conclusions: The presence of intermittent hypoxemia in preterm newborn is a risk condition to cognitive and physical development. Sleeping intermittent hypoxemia early diagnosis and treatment is very important.","2015-12","2019-02-13 20:47:30","2019-02-13 20:47:30","","247-255","","4","74","","Neumología y cirugía de tórax","","","","","","","","es","","","SciELO México","","http://www.scielo.org/","","","","","http://www.scielo.org.mx/pdf/nct/v74n4/v74n4a3.pdf","development; Apnea; desarrollo; dream active; dream still; hipoxemia intermitente; intermittent hypoxemia; overnight polysomnography; polisomnografía nocturna; preterm; pretérmino; sueño activo; sueño quieto","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QKSM2W34","journalArticle","2015","Ruiz González, Isabel; Valenza, Marie Carmen; Molina, Carmen M.ª; Torres Sanchez, Irene; Cabrera Martos, Irene; González-Jiménez, Emilio","Prevalencia de alteraciones del sueño y diabetes gestacional en el último trimestre del embarazo","Nutrición Hospitalaria","","0212-1611","10.3305/nh.2015.32.3.9365","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112015000900024&lang=es","Introduction: recent studies suggest that women with gestational diabetes are more likely to suffer sleep disorders compared to pregnant women without diabetes. The objectives of this study were to analyze the risk factors associated with gestational diabetes and to verify if exist an association between the presence or abscense of gestational diabetes and the quality of the sleep and/or daytime sleepiness. Material and methods: case-controls study with a sample of 130 pregnant women, 46 of them with gestational diabetes and 84 controls. Anthropometric parameters such as weight, stature, body mass index (BMI) and abdominal perimeter were evaluated. Socio-demographic variables, including age and family situation were assessed, and a gynecological study was performed, evaluating the number of simple or multiple births, number of miscarriages and gynecological pathology during the past 3 years. The O'Sullivan test was conducted for the diagnosis of gestational diabetes. The quality of sleep and daytime sleepiness were also measured. Results: 46 women were diagnosed of gestational diabetes. There are significant differences (p < 0.001) in BMI scores among women with gestational diabetes and controls, being the highest values in the diabetic group. There is a significant association (p = 0.002) between the existence of family history of type 2 diabetes mellitus and the presence or abscense of gestational diabetes. Women with gestational diabetes present a significant worse quality of sleep (p < 0.001), and values of daytime sleepiness higher than the general population. Conclusions: high values of BMI or family history of type 2 diabetes mellitus seems to be factors associated to the risk of suffer gestational diabetes. Women with gestational diabetes have a poorer quality of sleep and a higher degree of daytime sleepiness than the general population, reducing the well-being of the mother and the fetus.","2015-09","2019-02-13 20:47:33","2019-02-13 20:47:33","","1139-1144","","3","32","","Nutrición Hospitalaria","","","","","","","","es","","","SciELO España","","http://www.scielo.org/","","","","","http://scielo.isciii.es/pdf/nh/v32n3/24originalsindromemetabolico06.pdf","Diabetes gestacional; Trastornos del sueño; Calidad del sueño; Gestational diabetes; Sleep disorders; Sleep quality; Somnolence; Somnolencia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QVCFQ7RE","journalArticle","2015","Camarneiro, Ana Paula Forte; Maciel, Juraci Conceição Silveira Cardoso; Silveira, Rosa Maria Garcia da","Vivências da interrupção espontânea da gravidez em primigestas no primeiro trimestre gestacional: um estudo fenomenológico","Revista de Enfermagem Referência","","0874-0283","10.12707/RIV14064","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0874-02832015000200013&lang=es","Theoretical framework: Spontaneous Abortion (SA) in primigravidae triggers complex emotional reactions that occur outside the healthcare services. Objectives: To understand the experience of SA in primigravidae during the first trimester of pregnancy. Methodology: Qualitative and phenomenological study. The sample is purposive and composed of six participants. Data were obtained using open interviews and analysed based on Loureiro's (2002; 2006) proposal. Both contextual reliability and transferability were ensured. Results: The essence of the phenomenon is the shattering of a dream that results from the sudden deprivation of a desired pregnancy and motherhood. The structure found is divided into three central themes: experience of negative feelings; inner elaboration; desire to ensure motherhood. These themes coexist over time, although they manifest themselves differently. Conclusion: SA is an early pregnancy loss which brings about significant negative emotions and an effort of personal reorganisation, thus requiring attention and supervision by the healthcare professionals.","2015-06-30","2019-02-13 20:47:36","2019-02-13 20:47:36","","109-117","","5","serIV","","Revista de Enfermagem Referência","","","","","","","","pt","","","SciELO Portugal","","http://www.scielo.org/","","","","","http://www.scielo.mec.pt/pdf/ref/vserivn5/serIVn5a13.pdf","spontaneous abortion; aborto espontáneo; aborto espontâneo; enfermagem obstétrica; enfermería de la obstetricia; grief; luto; obstetric nursing; perda gestacional; pérdida gestacional; pregnancy loss","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EJ9TET53","journalArticle","2015","Rubio, Ivonne; Kanopa, Virginia","Tabaco y salud infantil: un aspecto no suficientemente valorado","Archivos de Pediatría del Uruguay","","1688-1249","","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-12492015000200007&lang=es","In Uruguay the tobacco control campaign emphasized the adverse effects of smoking for the adult population as well as secondhand smoking. A reduction in cardiovascular diseases and lung cancer has been achieved, although not as much as expected. The campaign addressed the appearance of cigarette boxes and the price of the product. But what proved the most useful resource was the advice given to pregnant women. In the last decade many articles on the consequences of smoking during pregnancy have been published. Fetal loss, low birth weight and preterm delivery have been widely accepted as consequences of maternal smoking. After birth, smoking near the infant is a risk factor for sudden infant death syndrome. Pediatricians, neonatologists and general practitioners that care for infants and children, should advice mothers and family on smoking and health","2015-06","2019-02-13 20:47:38","2019-02-13 20:47:38","","126-129","","2","86","","Archivos de Pediatría del Uruguay","","","","","","","","es","","","SciELO Uruguay","","http://www.scielo.org/","","","","","http://www.scielo.edu.uy/pdf/adp/v86n2/v86n2a07.pdf","MORBILIDAD; MORBILITY; MUERTE SÚBITA DEL LACTANTE; SUDDEN INFANT DEATH; TABACO; TOBACCO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MYUY94GQ","journalArticle","2014","Coutinho, Emília de Carvalho; Silva, Cristina Bastos da; Chaves, Cláudia Margarida Balula; Nelas, Paula Alexandra Batista; Parreira, Vitória Barros Castro; Amaral, Maria Odete; Duarte, João Carvalho","Pregnancy and childbirth: What changes in the lifestyle of women who become mothers?","Revista da Escola de Enfermagem da USP","","0080-6234","10.1590/S0080-623420140000800004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342014000800017&lang=es","Pregnancy is a period influenced by the interaction of several factors, therefore this study aimed to identify changes in lifestyles due to pregnancy and childbirth in Portuguese and immigrant women in Portugal. This is a qualitative study, using the semi-structured interview, with eighty-two Portuguese and immigrant women. Content analysis was used, with verbatim classification supported by Nvivo 10. It was authorized by an Ethics Commission. Results revealed that the primary changes in lifestyles due to pregnancy were in eating habits (nutrition), daily activity, exposure to danger, sleep and rest patterns, social and family relationships, going out, self-care, work, clothing and footwear, travel, health monitoring and sexual activity and substances consumption. The main change after the birth, manifested by these women, was that their lives began to revolve around their baby.","2014-12","2019-02-13 20:47:41","2019-02-13 20:47:41","","17-24","","spe2","48","","Revista da Escola de Enfermagem da USP","","","","","","","","pt","","","SciELO Brasil","","http://www.scielo.org/","","","","; ","http://www.scielo.br/pdf/reeusp/v48nspe2/0080-6234-reeusp-48-nspe2-00017.pdf; http://www.scielo.br/pdf/reeusp/v48nspe2/pt_0080-6234-reeusp-48-nspe2-00017.pdf","pregnancy; lifestyle; Embarazo; Parto; Cambio; change; childbirth; Estilo de vida; Estilo de Vida; Gravidez; Mudança","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8QCGZIZC","journalArticle","2014","Ramírez Guirado, Alejandro; Morales Rodríguez, Alfredo Armando","Trastornos de la respiración asociados al sueño durante el embarazo","Revista Cubana de Obstetricia y Ginecología","","0138-600X","","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X2014000400009&lang=es","","2014-12","2019-02-13 20:47:45","2019-02-13 20:47:45","","420-434","","4","40","","Revista Cubana de Obstetricia y Ginecología","","","","","","","","es","","","SciELO Cuba","","http://www.scielo.org/","","","","","http://scielo.sld.cu/pdf/gin/v40n4/gin09414.pdf","apnea del sueño; complicaciones obstétricas; embarazo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QUNEPMV8","journalArticle","2014","Sánchez Ruiz-Cabello, F. J.; Ortiz Ortiz González, L.","Síndrome de la muerte súbita del lactante (parte 2): Actividades preventivas","Pediatría Atención Primaria","","1139-7632","10.4321/S1139-76322014000100014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322014000100014&lang=es","Sudden infant death syndrome (SIDS) is the leading cause of infant mortality from the ages of one month and one year, in developed countries. The incidence has dramatically decreased in countries where the ""none prone sleeping"" position was adopted. Nevertheless, in the last few years this decrease has stabilized. Considering that in more than 95% of the cases of SIDS two or more risk factor are involved, we must reconsider the preventive measures. In the present paper, we will review the recommendations and preventive measures based on the most important modifiable risk factors: supine position during sleeping, firm sleep surface, room sharing without bed sharing, avoid soft objects in the bed, avoid overheating, pacifier use, breastfeeding, avoid smoking and other substances during pregnancy, prenatal care, as well as the lack of evidence regarding monitoring in the household.","2014-03","2019-02-13 20:47:48","2019-02-13 20:47:48","","71-80","","61","16","","Pediatría Atención Primaria","","","","","","","","es","","","SciELO España","","http://www.scielo.org/","","","","","","SIDS; Síndrome de muerte súbita del lactante; SMSL; Sudden infant death syndrome","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8Q62YT46","journalArticle","2014","Scavone, Cristina; Lorenzo, Daniel; Moreira, Isabel; Chiappella, Lilian; Criado, Alexandra; Sastre, Lilian","Evaluación saturométrica y polisomnográfica de prematuros con y sin displasia broncopulmonar","Revista de la Sociedad Boliviana de Pediatría","","1024-0675","","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1024-06752014000100010&lang=es","Objective: determine the need for supplemental oxygen at different stages of behavior in a population of preterm infants. Patients and methods: this is a prospective, descriptive, and longitudinal study. Consecutive preterm infants met the inclusion criteria: gestational age 32 weeks and/ or birth weight 1,500 g. We studied 105 infants with or without BPD. Oximetries were performed at 36 weeks gestational age. Results: the BPD group had lower gestational age, birth weight, head circumference and the number of check-ups during pregnancy than in the group without BPD. The main findings were saturation drops during sleep and in some cases during feeding. Discussion: the differences in clinical variables between the two groups have been reported in different studies. Although pathological oximetry is more common in patients with BPD, some infants without BPD also showed abnormal findings. Conclusion: the real benefits of measuring oxygen saturation at 36 weeks gestational age are reflected in better management of the supply of supplemental oxygen in preterm infants with and without BPD. Also the stimulation of the oropharynx function leads to improved oxygenation during feeding. Both facts tend to optimize growth and development in these populations.","2014","2019-02-13 20:47:50","2019-02-13 20:47:50","","47-53","","1","53","","Revista de la Sociedad Boliviana de Pediatría","","","","","","","","es","","","SciELO Bolivia","","http://www.scielo.org/","","","","","http://www.scielo.org.bo/pdf/rbp/v53n1/v53n1_a10.pdf","Infant; Newborn; Bronchopulmonary Dysplasia; Displasia Broncopulmonar; Oximetría; Oximetry; Premature; Prematuro; Recién Nacido","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6CHTX87N","journalArticle","2013","Sánchez Ruiz-Cabello, F. J.; Ortiz González, L. C.","Síndrome de la muerte súbita del lactante (parte 1): factores de riesgo","Pediatría Atención Primaria","","1139-7632","10.4321/S1139-76322013000500017","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322013000500017&lang=es","Sudden infant death syndrome (SIDS) is the leading cause of infant mortality between the ages of one month and one year in developed countries. The incidence has dramatically decreased in countries where the “none prone sleeping” position was adapted. Nevertheless, in the last few years this decrease has stabilized. Considering that in more than 95% of the cases of SIDS two or more risk factors are involved, we must reconsider the preventive measures. In the present article, we will review the recommendations and preventive measures based on the most important modifiable risk factors: supine position during sleeping, firm sleep surface, room sharing without bed sharing, avoid soft objects in the bed, avoid overheating, pacifier use, breastfeeding, avoid smoking and other substances during pregnancy, prenatal care, as well as the lack of evidence regarding monitoring in the household.","2013-12","2019-02-13 20:47:52","2019-02-13 20:47:52","","361-370","","60","15","","Pediatría Atención Primaria","","","","","","","","es","","","SciELO España","","http://www.scielo.org/","","","","","","SIDS; SMSL; Sudden infant death syndrome; Síndrome de la muerte súbita del lactante","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y8BU7GVW","journalArticle","2013","Primo, Cândida Caniçali; Ruela, Priscilla Bôa F.; Brotto, Léia Damasceno de A.; Garcia, Telma Ribeiro; Lima, Eliane de Fátima","Effects of maternal nicotine on breastfeeding infants","Revista Paulista de Pediatria","","0103-0582","10.1590/S0103-05822013000300018","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-05822013000300392&lang=es","OBJECTIVE To assess scientific evidence about the effects of maternal nicotine on infant by an integrative review. DATA SOURCES Studies published in Portuguese, English and Spanish, from 1990 to 2009, with abstracts available in the Latin American Health Sciences Literature (Lilacs) and Medical Literature Analysis and Retrieval System On-Line (Medline) databases. The descriptors were: ""breastfeeding"", ""lactation"" and ""smoking"". DATA SYNTHESIS The main identified effects of nicotine on infants were: changes in sleep and wakefulness patterns; reduction of iodine supply; hystopathological damage on liver and lung; intracellular oxidative damage; reduction of pancreatic ß cells; and decreased glucose tolerance. CONCLUSIONS It is recommended to inform mothers about harmful chemicals contained in cigarettes that can be secreted into breast milk. They should be strongly encouraged to stop smoking during lactation.","2013-09","2019-02-13 20:47:55","2019-02-13 20:47:55","","392-397","","3","31","","Revista Paulista de Pediatria","","","","","","","","pt","","","SciELO Brasil","","http://www.scielo.org/","","","","; ","http://www.scielo.br/pdf/rpp/v31n3/0103-0582-rpp-31-03-00392.pdf; http://www.scielo.br/pdf/rpp/v31n3/pt_0103-0582-rpp-31-03-00392.pdf","smoking; lactation; lactancia materna; aleitamento materno; breast feeding; hábito de fumar; lactação; lactancia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"87T876KP","journalArticle","2013","Ángeles-Castellanos, Manuel; Vázquez Ruiz, Samuel; Palma, Madahi; Ubaldo, Laura; Cervantes, Gabriela; Rojas-Granados, Adelina; Escobar, Carolina","Desarrollo de los ritmos biológicos en el recién nacido. Cátedra Especial ""Dr. Ignacio Chávez""","Revista de la Facultad de Medicina (México)","","0026-1742","","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0026-17422013000700005&lang=es","Circadian rhythms are endogenously generated with a period length of approximately 24 hours. Studies performed during the past decade indicate that the circadian timing system develops prenatally and the suprachias-matic nucleus, considered the site of the circadian clock, is present by midgestation in primates. Recent evidence also shows that the circadian system of primate infants is responsive to light since very early stages of development and that low-intensity lighting can regulate the developing clock. After birth, there is progressive maturation of the circadian system outputs, with pronounced rhythms on sleep-wake phenomena and hormone secretion; showing the importance of photic regulation on infants. Thus, exposure of premature infants to light/dark cycles results in the fast establishment of rest-activity patterns, which are in phase with the light-dark cycle. The continual study of circadian system development and its influence on human physiology and illness, it is foreseen that the application of circadian biology will become increasingly important for neonatal care.","2013-06","2019-02-13 20:47:58","2019-02-13 20:47:58","","26-35","","3","56","","Revista de la Facultad de Medicina (México)","","","","","","","","es","","","SciELO México","","http://www.scielo.org/","","","","","http://www.scielo.org.mx/pdf/facmed/v56n3/v56n3a5.pdf","human; infant; circadian rhythms; lactantes; núcleos humanos; Ritmos circadianos; suprachiasmatic nuclei; supraquiasmático","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EV3K5V2R","journalArticle","2013","Moreno, A.; Lozano, M.; Salinas, P.","Diabetic retinopathy","Nutrición Hospitalaria","","0212-1611","","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000800009&lang=es","This paper describes the importance of diabetic retinopathy in the loss of visual function. We exposed the most important risk factors, such as diabetes duration, poor metabolic control, pregnancy, puberty, hypertension, poor control of blood lipids, renal disease, and sleep apnea syndrome. We describe the pathogenesis of the disease, small retinal vessel microangiopathies which produce extravasation, edema and ischemia phenomena. We put special emphasis on the vascular endothelial growth factor (VEGF) and its pathogenic importance. They are also described the main clinical symptoms as microaneurysms, intraretinal hemorrhages, hard and soft exudates, intraretinal microvascular abnormalities (IRMA), venous disorders, formation of new vessels and diabetic macular edema (the latter being the most common cause of vision loss). Finally we describe the latest diagnostic techniques and eye treatment, with special emphasis on obesity surgery importance as more important preventive factor to eliminate the predisposing and precipitating disease symptoms.","2013","2019-02-13 20:48:00","2019-02-13 20:48:00","","53-56","","","28","","Nutrición Hospitalaria","","","","","","","","en","","","SciELO España","","http://www.scielo.org/","","","","","","Cirugía metabólica; Diabetic retinopathy; Metabolic surgery; Retinopatía diabética; VEGF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5E4Q5E6P","journalArticle","2012","Scavone, Cristina; Lorenzo, Daniel; Moreira, Isabel; Chiappella, Lilian; Criado, Alexandra; Sastre, Lilian","Evaluación saturométrica y polisomnográfica de prematuros con y sin displasia broncopulmonar","Archivos de Pediatría del Uruguay","","1688-1249","","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-12492012000300003&lang=es","Summary Objective: determine the need for supplemental oxygen at different stages of behavior in a population of preterm infants. Patients and methods: this is a prospective, descriptive, and longitudinal study. Consecutive preterm infants met the inclusion criteria: gestational age £ 32 weeks and/or birth weight £ 1,500 g. We studied 105 infants with or without BPD. Oximetries were performed at 36 weeks gestational age. Results: the BPD group had lower gestational age, birth weight, head circumference and the number of checkups during pregnancy than in the group without BPD. The main findings were saturation drops during sleep and in some cases during feeding. Discussion: the differences in clinical variables between the two groups have been reported in different studies. Although pathological oximetry is more common in patients with BPD, some infants without BPD also showed abnormal findings. Conclusion: the real benefits of measuring oxygen saturation at 36 weeks gestational age are reflected in better management of the supply of supplemental oxygen in preterm infants with and without BPD. Also the stimulation of the oropharynx function leads to improved oxygenation during feeding. Both facts tend to optimize growth and development in these populations","2012-12","2019-02-13 20:48:02","2019-02-13 20:48:02","","170-175","","3","83","","Archivos de Pediatría del Uruguay","","","","","","","","es","","","SciELO Uruguay","","http://www.scielo.org/","","","","","http://www.scielo.edu.uy/pdf/adp/v83n3/v83n3a03.pdf","BRONCHOPULMONARY DYSPLASIA; DISPLASIA BRONCOPULMONAR; INFANT, NEWBORN; INFANT, PREMATURE; OXIMETRÍA; OXIMETRY; PREMATURO; RECIÉN NACIDO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P8L6V5XV","journalArticle","2011","Sanctis-Briggs, V. De; Guitart-Vela, J.; Vargas, M.; Rodelas, F.; Fuentes, J.; Pérez, M. D.; Cuenca, J.; Casals, M.; Tomás, A.; Mayoral, V.","Eficacia y tolerancia de la pregabalina en el tratamiento del dolor neuropático: Estudio multicéntrico","Revista de la Sociedad Española del Dolor","","1134-8046","","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462011000500002&lang=es","Aim and objective: This study was intended to avaluate the efficacy and tolerability of pregabalin in patients with neuropathic pain and concomitant medication. Material and methods: Investigator-initiated, prospective multicenter study, open-label, uncontrolled conducted in 10 pain units from Catalonia hospitals. Pregabalin was consecutively prescribed at the physicians' discretion to avoid selective bias. Inclusion criteria were: outpatient, age >18 years, admission diagnosis as ""neuropathic pain"" and informed consent. Exclusion criteria were pregnancy or cognitive disorders. Protocol scheduled five study visits: at baseline, 15 days, 1 month, 2 months, and 3 months of treatment. Titration of pregabalin doses was pre-specified. We recorded: age, sex, type of neuropathic pain (pure or mixed), VAS (baseline, 15 days, 1 month, 2 and 3 months), MOS sleep scale (baseline and third month), concomitant drug treatment and adverse effects episodes. Patients were divided into three groups: pregabalin + NSAID + tricyclic antidepressants (NSAID+TCA), pregabalin + NSAID + anxiolytics (NSAID+ANX), pregabalin + NSAID + opioids (NSAID+OPI). A parametric Student's t test and non-parametric Wilcoxon test for paired data of quantitative variables were performed. Results: 578 patients were recruited and 472 (81.66%) completed the study. 98.8% of patients were treated with politherapy. Pain relief: mean reduction by -3.6 (± 1.9) (p < 0.0001) points. By type of pain: mixed pain -3.7 (± 1.7) (p < 0.0001); pure neuropathic pain -3.4 (± 2.2) (p < 0.0001). By adjuvant medication, the NSAID + TCA group -3.1 (± 1.9) (p = 0.0002); NSAID + ANX -3.4 (± 2.0) (p < 0.0001); NSAID + OPI -3.7 (± 1.9) (p < 0.0001). Sleep improvement: mean reduction by -1.9 (± 6.4) (p < 0.0001) points. By type of pain: mixed pain -3.1 (± 7.0) (p < 0.0001); pure neuropathic pain -1.1 (± 4.2) (p < 0.0001). By adjuvant medication, NSAID+OPI -2.1 (± 6.0) (p < 0.0001); NSAID + TCA and NSAID + ANX groups both -1.0 not statistically significant (p = 0.1250 and p = 0.4063 respectively). 90 patients (15.6%) discontinued the study due to adverse effects. Conclusions: Treatment with pregabalin induces a fast and significant relief of neuropathic pain, improves sleep and shows a low drug interaction profile.","2011-10","2019-02-13 20:48:04","2019-02-13 20:48:04","","267-275","","5","18","","Revista de la Sociedad Española del Dolor","","","","","","","","es","","","SciELO España","","http://www.scielo.org/","","","","","","Analgesia; Analgesics; Dolor neuropático; Drug therapy; Farmacoterapia; Neuropathic pain; Pregabalin; Pregabalina","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
